candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes,leakage_category,claim_only_correct,claim_evidence_correct,group_quality_tier
SBV2-ALL92-G019-C03,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,experiment_setup,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",d6e6dfa236313d7fa26da23cf16507d18528c5c6cf952679340daf0af5cf698f,strong_action_overclaim,issue,escalation,not_contradiction,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for four epochs on nuScenes and Waymo with a learning rate of 2e-4.,a162854a61cd7bdd5530edde5d8e246d2ae9425bc2e6f6fa21a9d38f59dfeb09,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G019-C04,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,experiment_setup,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",d6e6dfa236313d7fa26da23cf16507d18528c5c6cf952679340daf0af5cf698f,contradiction_candidate,issue,non_escalation,contradiction,The study employs GPT-4o as the base VLM and fine-tunes it for two epochs on KITTI with a learning rate of 1e-4.,3c7e3d552b063ac3e58b33804966d35ee56ad000fa0724d755bd9e9039685088,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G020-C01,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,metric_result,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",15291939306b1ae7d86fc783d0370b291bc69c433c2b36f19f5682ebf12f7345,supported,no_issue,non_escalation,not_contradiction,RoboDriveVLM-TTA records the best overall AvgL2-Prompt and AvgCol-Prompt results while maintaining relatively low MCL2 and MCC values under prompt corruption.,4b35a0b892aacf20db6eb2c61ec989461292ee0f9cb76dc6488fdc0f298e7c89,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,B_evidence_gain,False,True,tier2_B_has_A
SBV2-ALL92-G020-C02,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,metric_result,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",15291939306b1ae7d86fc783d0370b291bc69c433c2b36f19f5682ebf12f7345,mild_scope_overclaim,issue,escalation,not_contradiction,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, and MCL2 results while maintaining relatively low MCC values under prompt corruption.",a40c2f9c5f6f4ab572c7b45d68d47c489ee51e9acd121b8652292100b1cfa4f9,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G020-C03,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,metric_result,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",15291939306b1ae7d86fc783d0370b291bc69c433c2b36f19f5682ebf12f7345,strong_action_overclaim,issue,escalation,not_contradiction,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, MCL2, and MCC results under camera corruption and prompt corruption in benchmark evaluation.",52fb03ad41b6b2c2cdda5631842d0390de90f63ccdac1a6d118c8c9dafeb6d99,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G020-C04,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,metric_result,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",15291939306b1ae7d86fc783d0370b291bc69c433c2b36f19f5682ebf12f7345,contradiction_candidate,issue,non_escalation,contradiction,RoboDriveVLM-TTA records weaker AvgL2-Prompt and AvgCol-Prompt results while maintaining higher MCL2 and MCC values under prompt corruption in benchmark evaluation.,ac27fdfaf7632a649beffdcdf00cb1394696487d2a9cce45334cdc45d25ea17c,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,A_claim_only_correct,True,True,tier2_B_has_A
SBV2-ALL92-G021-C01,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,1,pdf_page_1,limitation,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",6efee5891286599ea7c4589138b121e13c2de8d52a469d98584f169c44340d04,supported,no_issue,non_escalation,not_contradiction,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable research solution.,7b568596d1c1f14c7146c4f45b60b9755a6e670805bdf18b7335dcded8b9fe26,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G021-C02,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,1,pdf_page_1,limitation,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",6efee5891286599ea7c4589138b121e13c2de8d52a469d98584f169c44340d04,mild_scope_overclaim,issue,escalation,not_contradiction,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable general solution.,adfb94d160cdff4ea669403bb30619c6ec0999888c35265e62096a02f7ce4cbb,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G021-C03,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,1,pdf_page_1,limitation,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",6efee5891286599ea7c4589138b121e13c2de8d52a469d98584f169c44340d04,strong_action_overclaim,issue,escalation,not_contradiction,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a reliable benchmark-leading solution.,05c0ba52c3bdb0a3076fc458cd8eb791e4af724bfb7bef5f2fa13c2c69722e5a,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G021-C04,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,1,pdf_page_1,limitation,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",6efee5891286599ea7c4589138b121e13c2de8d52a469d98584f169c44340d04,contradiction_candidate,issue,non_escalation,contradiction,The experiments highlight strengths of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a lower-reliability research solution.,455bed539320f3e84de620c7ecec44bb3b922de17fd2bc2feeee87942a45fc7d,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G025-C01,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,5,pdf_page_5,experiment_setup,"5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",f20bc1d56eda4fc50d6d0e237529dbe2277097771238ea9436a4d2e2f98b65b7,supported,no_issue,non_escalation,not_contradiction,"ScenePilot-Bench evaluation covers representative commercial, open-source, and vehicle-specialized VLMs as baseline models for the reported benchmark experiments section.",ddfff70df7dcd6ec25220cbf779f15e39ad1d698bfb6866b03b383acca1c8867,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G025-C02,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,5,pdf_page_5,experiment_setup,"5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",f20bc1d56eda4fc50d6d0e237529dbe2277097771238ea9436a4d2e2f98b65b7,mild_scope_overclaim,issue,escalation,not_contradiction,"ScenePilot-Bench evaluation covers representative commercial, open-source, vehicle-specialized, and proprietary VLMs as baseline models for the reported benchmark experiments section.",be3e053074c2b231f5e5954dd000cefafaa9b7c2e34edd4af0c812bd0d04e53a,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G025-C03,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,5,pdf_page_5,experiment_setup,"5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",f20bc1d56eda4fc50d6d0e237529dbe2277097771238ea9436a4d2e2f98b65b7,strong_action_overclaim,issue,escalation,not_contradiction,"ScenePilot-Bench evaluation covers representative commercial, open-source, vehicle-specialized, sensor-fusion, and text-centric VLMs as baseline models for the reported benchmark experiments section.",1fd633423f062d0b28773ff2c4abbdf6c8314b90519b0b88922c6cb69d33fa8c,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G025-C04,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,5,pdf_page_5,experiment_setup,"5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",f20bc1d56eda4fc50d6d0e237529dbe2277097771238ea9436a4d2e2f98b65b7,contradiction_candidate,issue,non_escalation,contradiction,"ScenePilot-Bench evaluation covers handcrafted perception baselines, rule-based planners, and classical detectors as baseline models for the reported benchmark experiments section.",86c655bbf6aa3031c6ab2e530b21910958eed0bb439efa3577cdbe414ca5a706,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G027-C01,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,6,pdf_page_6,limitation,"First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",333e606f34c75deea454d5b9abd3839df3083611c273e8eca5edbb826eacbe3e,supported,no_issue,non_escalation,not_contradiction,"ScenePilot-Bench remains open-loop, with downstream control effects in a closed-loop vehicle system absent from direct measurement by the benchmark.",84e9698927728fe4b56d6536d796547126a341ff36558a29f852b0f3fe520f0a,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G027-C02,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,6,pdf_page_6,limitation,"First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",333e606f34c75deea454d5b9abd3839df3083611c273e8eca5edbb826eacbe3e,mild_scope_overclaim,issue,escalation,not_contradiction,"ScenePilot-Bench remains open-loop, with downstream control effects and intervention timing in a closed-loop vehicle system absent from direct measurement by the benchmark.",aa73b5a81d5763893a0795cb59d3480ce7f7a1a81b97dfe07d79c748d16aaa1f,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G027-C03,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,6,pdf_page_6,limitation,"First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",333e606f34c75deea454d5b9abd3839df3083611c273e8eca5edbb826eacbe3e,strong_action_overclaim,issue,escalation,not_contradiction,"ScenePilot-Bench remains open-loop, with downstream control effects, intervention timing, and recovery behavior in a closed-loop vehicle system absent from direct measurement by the benchmark.",cb51f7c627ceed4dd3af35704272adba1c9539c35c1af0586ee8e428ff4dbf46,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G027-C04,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,ScenePilot-Bench,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,6,pdf_page_6,limitation,"First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",333e606f34c75deea454d5b9abd3839df3083611c273e8eca5edbb826eacbe3e,contradiction_candidate,issue,non_escalation,contradiction,"ScenePilot-Bench runs closed-loop, with downstream control effects in a closed-loop vehicle system included in direct measurement by the benchmark.",9996a6454c7be2ddeedd336453ddeae764f8280935f7fee5938d23fc08ec820e,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
