external_id,dataset,claim_text,evidence_text,original_label,mapped_label,label_mapping_rule,source_dataset,source_split,source_info,evidence_source,claim_group_id
scifact_train_81_nei_1797622,scifact,Acute ablation of Snail in the embryonic cortex affects the proliferation and number of embryonic cortical precursors.,Asymmetric cell division and apoptosis (programmed cell death) are two fundamental processes that are important for the development and function of multicellular organisms.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=81;doc_id=1797622;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_81
scifact_train_82_nei_3619372,scifact,"Addition of BMP4, activin A, CHIR99021, and SU504 to reprogramming fibroblasts generates, expands and maintains cardiovascular progenitor cells (CPCs)",Stem cell-based approaches to cardiac regeneration are increasingly viable strategies for treating heart failure.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=82;doc_id=3619372;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_82
scifact_train_85_7521113,scifact,Adult tissue-resident macrophages are seeded before birth.,"We have demonstrated that major tissue-resident macrophage populations, including liver Kupffer cells and lung alveolar, splenic, and peritoneal macrophages, are established prior to birth and maintain themselves subsequently during adulthood independent of replenishment by blood monocytes.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=85;doc_id=7521113;rationale_sentences,annotated_rationale,scifact_claim_85
scifact_train_85_22406695,scifact,Adult tissue-resident macrophages are seeded before birth.,"Recently, it has become evident that most adult tissue macrophages originate during embryonic development and not from circulating monocytes.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=85;doc_id=22406695;rationale_sentences,annotated_rationale,scifact_claim_85
scifact_train_86_7521113,scifact,Adult tissue-resident macrophages are seeded before birth.,"We have demonstrated that major tissue-resident macrophage populations, including liver Kupffer cells and lung alveolar, splenic, and peritoneal macrophages, are established prior to birth and maintain themselves subsequently during adulthood independent of replenishment by blood monocytes.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=86;doc_id=7521113;rationale_sentences,annotated_rationale,scifact_claim_86
scifact_train_86_22406695,scifact,Adult tissue-resident macrophages are seeded before birth.,"Recently, it has become evident that most adult tissue macrophages originate during embryonic development and not from circulating monocytes.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=86;doc_id=22406695;rationale_sentences,annotated_rationale,scifact_claim_86
scifact_train_88_7521113,scifact,Adult tissue-resident macrophages possess a self-renewing capacity.,"We have demonstrated that major tissue-resident macrophage populations, including liver Kupffer cells and lung alveolar, splenic, and peritoneal macrophages, are established prior to birth and maintain themselves subsequently during adulthood independent of replenishment by blood monocytes.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=88;doc_id=7521113;rationale_sentences,annotated_rationale,scifact_claim_88
scifact_train_89_nei_7521113,scifact,Adult tissue-resident macrophages stem from the embryonal yolk sac and fetal liver.,"Mononuclear phagocytes, including monocytes, macrophages, and dendritic cells, contribute to tissue integrity as well as to innate and adaptive immune defense.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=89;doc_id=7521113;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_89
scifact_train_90_nei_22406695,scifact,Adult tissue-resident macrophages stem from the embryonal yolk sac and fetal liver.,Macrophages are distributed in tissues throughout the body and contribute to both homeostasis and disease.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=90;doc_id=22406695;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_90
scifact_train_91_nei_1084345,scifact,Aged patients are less susceptible to ischaemia/reperfusion injury.,"Chaperone-mediated autophagy (CMA), a selective mechanism for degradation of cytosolic proteins in lysosomes, contributes to the removal of altered proteins as part of the cellular quality-control systems.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=91;doc_id=1084345;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_91
scifact_train_92_nei_1084345,scifact,Aged patients are more susceptible to ischaemia/reperfusion injury.,"Chaperone-mediated autophagy (CMA), a selective mechanism for degradation of cytosolic proteins in lysosomes, contributes to the removal of altered proteins as part of the cellular quality-control systems.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=92;doc_id=1084345;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_92
scifact_train_93_2692522,scifact,Aggravated inflammation is dependent on NLRP3 inflammasome activation.,"Here we show that MSU and CPPD engage the caspase-1-activating NALP3 (also called cryopyrin) inflammasome, resulting in the production of active interleukin (IL)-1β and IL-18. Macrophages from mice deficient in various components of the inflammasome such as caspase-1, ASC and NALP3 are defective in crystal-induced IL-1β activation.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=93;doc_id=2692522;rationale_sentences,annotated_rationale,scifact_claim_93
scifact_train_95_nei_1215116,scifact,Albendazole is used to treat soil-transmitted helminths.,Over the past two decades there have been significant achievements in the control of a handful of important human tropical infections [1].,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=95;doc_id=1215116;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_95
scifact_train_96_nei_14500725,scifact,Algerian physicians constitue the largest component of sub-Saharan Africa-trained physicians in the United States.,BACKGROUND The large-scale emigration of physicians from sub-Saharan Africa (SSA) to high-income nations is a serious development concern.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=96;doc_id=14500725;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_96
scifact_train_98_6540064,scifact,Alirocumab treatment reduces apo(a) fractional clearance rate.,"RESULTS Alirocumab reduced ultracentrifugally isolated LDL-C by 55.1%, LDL-apoB by 56.3%, and plasma Lp(a) by 18.7%. The fall in LDL-apoB was caused by an 80.4% increase in LDL-apoB FCR and a 23.9% reduction in LDL-apoB PR. The FCR of apo(a) tended to increase (24.6%) without any change in apo(a) PR. CONCLUSIONS Alirocumab decreased LDL-C and LDL-apoB by increasing IDL- and LDL-apoB FCRs and decreasing LDL-apoB PR. The increase in apo(a) FCR during alirocumab treatment suggests that increased LDL receptors may also play a role in the reduction of plasma Lp(a).",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=98;doc_id=6540064;rationale_sentences,annotated_rationale,scifact_claim_98
scifact_train_104_40164383,scifact,Allogeneic mechanical circulatory support is not as effective as autologous mechanical circulatory support for treating acute myocardial infarction.,"The 1-year incidence of SAEs was 33.3% (n = 5) in the allogeneic group and 53.3% (n = 8) in the autologous group (P = .46). At 1 year, there were no ventricular arrhythmia SAEs observed among allogeneic recipients compared with 4 patients (26.7%) in the autologous group (P = .10). Allogeneic and autologous MSCs reduced mean EED by −33.21% (95% CI, −43.61% to −22.81%; P < .001) and sphericity index but did not increase EF. CONCLUSIONS In this early-stage study of patients with ICM, transendocardial injection of allogeneic and autologous MSCs without a placebo control were both associated with low rates of treatment-emergent SAEs, including immunologic reactions.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=104;doc_id=40164383;rationale_sentences,annotated_rationale,scifact_claim_104
scifact_train_105_36606083,scifact,Alteration of origin firing causes changes in termination zones of Okazaki fragments.,"Using a strain in which late origins can be induced to fire early, we show that replication termination is a largely passive phenomenon that does not rely on cis-acting sequences or replication fork pausing.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=105;doc_id=36606083;rationale_sentences,annotated_rationale,scifact_claim_105
scifact_train_106_25515907,scifact,Ambulatory blood pressure monitoring is inaccurate at diagnosing hypertension.,"Compared with ambulatory monitoring thresholds of 135/85 mm Hg, clinic measurements over 140/90 mm Hg had mean sensitivity and specificity of 74.6% (95% confidence interval 60.7% to 84.8%) and 74.6% (47.9% to 90.4%), respectively, whereas home measurements over 135/85 mm Hg had mean sensitivity and specificity of 85.7% (78.0% to 91.0%) and 62.4% (48.0% to 75.0%).   
 If ambulatory monitoring is taken as the reference standard, then treatment decisions based on clinic or home blood pressure alone might result in substantial overdiagnosis. Ambulatory monitoring before the start of lifelong drug treatment might lead to more appropriate targeting of treatment, particularly around the diagnostic threshold.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=106;doc_id=25515907;rationale_sentences,annotated_rationale,scifact_claim_106
scifact_train_106_5151024,scifact,Ambulatory blood pressure monitoring is inaccurate at diagnosing hypertension.,"BACKGROUND The diagnosis of hypertension has traditionally been based on blood-pressure measurements in the clinic, but home and ambulatory measurements better correlate with cardiovascular outcome, and ambulatory monitoring is more accurate than both clinic and home monitoring in diagnosing hypertension. INTERPRETATION Ambulatory monitoring as a diagnostic strategy for hypertension after an initial raised reading in the clinic would reduce misdiagnosis and save costs.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=106;doc_id=5151024;rationale_sentences,annotated_rationale,scifact_claim_106
scifact_train_108_6191684,scifact,Amitriptyline is an effective treatment for chronic tension-type headaches.,"RESULTS Tricyclic antidepressant medication and stress management therapy each produced larger reductions in headache activity, analgesic medication use, and headache-related disability than placebo, but antidepressant medication yielded more rapid improvements in headache activity. Combined therapy was more likely to produce clinically significant (>/=50%) reductions in headache index scores (64% of participants) than antidepressant medication (38% of participants; P =.006), stress management therapy (35%; P =.003), or placebo (29%; P =.001). CONCLUSIONS Our results indicate that antidepressant medication and stress management therapy are each modestly effective in treating chronic tension-type headaches.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=108;doc_id=6191684;rationale_sentences,annotated_rationale,scifact_claim_108
scifact_train_108_22995579,scifact,Amitriptyline is an effective treatment for chronic tension-type headaches.,"The tricyclic antidepressant, amitriptyline, is an effective drug for the treatment of chronic tension-type headache and for other chronic pain syndromes, but it is also effective in the prophylaxis of an episodic type of headache such as migraine. Amitriptyline significantly reduced (P < 0.05) frequency and duration of headache as well as analgesic consumption in chronic, but not in episodic, tension-type headache.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=108;doc_id=22995579;rationale_sentences,annotated_rationale,scifact_claim_108
