candidate_id,variant,evidence_input,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G003-STRONG,oracle_plus_metadata_lengthened,"Title: nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Page: 1 Section: unknown
To address these limitations, we present nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning-based reactive multi-agent simulation into the nuPlan framework. realistic and fair evaluation of autonomous driving planners. Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as config- urable components, replacing rule-based IDM agents with diffusion-based reactive models following the Nexus archi- tecture [6]. To further improve simulation efficiency, we introduce an interaction-aware agent selection mechanism that focuses on agents most relevant to the ego vehicle. More- over, we extend the benchmark with t",354a51d0a2fa74b7447bc48870ad634ff4370910228becbb672a761c0306ffb5,108,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G003-STRONG,raw_bm25_top1_chunk,"nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Mingxing Peng, Ruoyu Yao, Xusen Guo, and Jun Ma, Senior Member, IEEE Abstract— Recent advances in closed-loop planning bench- marks have significantly improved the evaluation of au- tonomous vehicles. However, existing benchmarks still rely on rule-based reactive agents such as the Intelligent Driver Model (IDM), which lack behavioral diversity and fail to capture realistic human interactions, l",142b979cbb191b21bf531b0ef90c50b3acb95e2354af43c789b543a8b6c3518d,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G003-STRONG,cleaned_bm25_top1_chunk,"nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Mingxing Peng, Ruoyu Yao, Xusen Guo, and Jun Ma, Senior Member, IEEE Abstract— Recent advances in closed-loop planning bench- marks have significantly improved the evaluation of au- tonomous vehicles. However, existing benchmarks still rely on rule-based reactive agents such as the Intelligent Driver Model (IDM), which lack behavioral diversity and fail to capture realistic human interactions, l",142b979cbb191b21bf531b0ef90c50b3acb95e2354af43c789b543a8b6c3518d,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G003-STRONG,canonicalized_best_sentence_top5,Our learning-based reactive agents are seam- lessly integrated into the nuPlan simulation framework as configurable components.,7c857b8895430d044b8dabe12476c179fe8c91f7cfd88cf3f09e59bff060e288,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G003-STRONG,canonicalized_three_sentence_window_top5,"Integration. Our learning-based reactive agents are seam- lessly integrated into the nuPlan simulation framework as configurable components. Users can easily switch the simula- tion mode by modifying the reactive agent configuration, re- placing the rule-b",6388826550edcc390118c2288c04663a351728936ea05d01f71437e67ecf086e,35,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G003-CONTRA,oracle_clean,"To address these limitations, we present nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning-based reactive multi-agent simulation into the nuPlan framework.",05a04b9bee82765e650aa1c1299b5adb17695b2febaae24b15324148593d85c6,23,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G003-CONTRA,oracle_plus_metadata,"Title: nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Page: 1 Section: unknown
To address these limitations, we present nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning-based reactive multi-agent simulation into the nuPlan framework.",66fb92a16fdb9e5b8f47fdccfdca32eb9c8d9f63811585f30159b8d8e5659dd1,40,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G003-CONTRA,oracle_lengthened,"To address these limitations, we present nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning-based reactive multi-agent simulation into the nuPlan framework. In this paper, we presented nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning- based reactive agents into the nuPlan framework for realistic and fair evaluation of autonomous planners. Our noise- decoupled diffusion agents enable diverse and human-like multi-agent behaviors while maintaining stable closed-loop simulation. We also introduced two complementary metrics to provide a more comprehensive assessment of planner robustness and balance. Extensive experiments",2609f560cb60f5697bbfbf828aa204f82f6e3b5ee3e2597ce1088f80542e789e,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G003-CONTRA,oracle_plus_metadata_lengthened,"Title: nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Page: 1 Section: unknown
To address these limitations, we present nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning-based reactive multi-agent simulation into the nuPlan framework. In this paper, we presented nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning- based reactive agents into the nuPlan framework for realistic and fair evaluation of autonomous planners. Our noise- decoupled diffusion agents enable diverse and human-like multi-agent behaviors while maintaining stable closed-loop simulation. We also introduced two complementary metrics to provide a more comprehensive assessment of planner robustness and balance. Extensive experiments",a0d916daaaf658b03b0210d77a85b6bb4c11de3528f0659a6980336e1a88b15c,105,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G003-CONTRA,raw_bm25_top1_chunk,"nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Mingxing Peng, Ruoyu Yao, Xusen Guo, and Jun Ma, Senior Member, IEEE Abstract— Recent advances in closed-loop planning bench- marks have significantly improved the evaluation of au- tonomous vehicles. However, existing benchmarks still rely on rule-based reactive agents such as the Intelligent Driver Model (IDM), which lack behavioral diversity and fail to capture realistic human interactions, l",142b979cbb191b21bf531b0ef90c50b3acb95e2354af43c789b543a8b6c3518d,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G003-CONTRA,cleaned_bm25_top1_chunk,"nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Mingxing Peng, Ruoyu Yao, Xusen Guo, and Jun Ma, Senior Member, IEEE Abstract— Recent advances in closed-loop planning bench- marks have significantly improved the evaluation of au- tonomous vehicles. However, existing benchmarks still rely on rule-based reactive agents such as the Intelligent Driver Model (IDM), which lack behavioral diversity and fail to capture realistic human interactions, l",142b979cbb191b21bf531b0ef90c50b3acb95e2354af43c789b543a8b6c3518d,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G003-CONTRA,canonicalized_best_sentence_top5,"In this paper, we presented nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning- based reactive agents into the nuPlan framework for realistic and fair evaluation of autonomous planners.",7f1e3bfdfa3dd32cb797e89ea2290970957f27a099a305a4edf585accd5d33f9,30,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G003-CONTRA,canonicalized_three_sentence_window_top5,"In this paper, we presented nuPlan-R, a new reactive closed-loop planning benchmark that integrates learning- based reactive agents into the nuPlan framework for realistic and fair evaluation of autonomous planners. Our noise- decoupled diffusion agents enable diverse and human-like multi-agent behaviors while maintaining stable closed-loop simulation.",1e2a28625b5289abecd068f76a550a744354a3bc976ae68a8d226b5f76332c52,46,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G004-SUPPORTED,oracle_clean,"Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware.",1371575d2ee6003cf2a2888697bbfa488c6d858169ce0f7eafb508a32dc06f4e,40,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G004-SUPPORTED,oracle_plus_metadata,"Title: Open-Source Modular Benchmark for Diffusion-Based Motion Planning in Closed-Loop Autonomous Driving Page: 5 Section: unknown
Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware.",75a8b9e2539d17f6a776be159785a3e0784201fcc71879cc3001a818e0e6a26d,56,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G004-SUPPORTED,oracle_lengthened,"Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware. reducing the inference cost from Tmono in Eq. 4 to: Tmod = Tenc + (N+1) · Tdit + N · Tsol. (5) The saving of N ·Tenc is substantial because Tenc ≫Tdit (§V- C). The model operates in a normalized coordinate frame; output trajectories are denormalized to world coordinates before being published as ROS 2 trajectory messages, ready for direct consumption by downstream planning validation and vehicle control modules within the Autoware stack. C. ROS 2 Integration with Autoware The modular planner is",4f3e39ba0ca63a149234741a8f6ca336d6f83850ef71823410a9c042ab9a35cf,123,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G004-SUPPORTED,oracle_plus_metadata_lengthened,"Title: Open-Source Modular Benchmark for Diffusion-Based Motion Planning in Closed-Loop Autonomous Driving Page: 5 Section: unknown
Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware. reducing the inference cost from Tmono in Eq. 4 to: Tmod = Tenc + (N+1) · Tdit + N · Tsol. (5) The saving of N ·Tenc is substantial because Tenc ≫Tdit (§V- C). The model operates in a normalized coordinate frame; output trajectories are denormalized to world coordinates before being published as ROS 2 trajectory messages, ready for direct consumption by downstream planning validation and vehicle control modules within the Autoware stack. C. ROS 2 Integration with Autoware The modular planner is",42a8a16b039770c7ac3431b823483809f1d2af233e60a6204b6bc9cdb6f118da,139,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G004-SUPPORTED,raw_bm25_top1_chunk,"node restart. V. EXPERIMENTS A. Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware. The modular planner uses ONNX Runtime 1.23 with the CPU execution provider; the original monolithic planner [28] uses TensorRT with the 68 MB engine file on GPU. Both planners are benchmarked on the same machine; the CPU-based com- parison i",2072191c0cb97ed685c6f59591d8d31937b323568789b5f661e746d2df7cf649,85,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G004-SUPPORTED,cleaned_bm25_top1_chunk,"node restart. V. EXPERIMENTS A. Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware. The modular planner uses ONNX Runtime 1.23 with the CPU execution provider; the original monolithic planner [28] uses TensorRT with the 68 MB engine file on GPU. Both planners are benchmarked on the same machine; the CPU-based com- parison i",2072191c0cb97ed685c6f59591d8d31937b323568789b5f661e746d2df7cf649,85,chunk_retrieval rank=1 (cleaned),False,False,False
