candidate_id,variant,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G008-MILD,oracle_clean,c043baa4d27cad2db9da9e2bf022af0f6c3f03dd6d02b67ed3de4d7c6499b91c,33,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G008-MILD,oracle_plus_metadata,ecfd65c5d3359b2f8cb51066b7ebe0bbe6e5897466aa32b4ed98b9c6daeb64cf,46,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G008-MILD,oracle_lengthened,240abb3853b552a53f5c6498ffdf5fe7684fdbb3c76a3637d03784258d36a3d0,96,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G008-MILD,oracle_plus_metadata_lengthened,cb17b492a1e8b78c6d90c2f7555c1762272013914734357d6456b1bce9b4955f,109,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G008-MILD,raw_bm25_top1_chunk,473021a2b4fc4ee8778122c760d2f071dc4c5fd1c665a2d583e165d499f6978b,56,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G008-MILD,cleaned_bm25_top1_chunk,473021a2b4fc4ee8778122c760d2f071dc4c5fd1c665a2d583e165d499f6978b,56,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G008-MILD,canonicalized_best_sentence_top5,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G008-MILD,canonicalized_three_sentence_window_top5,94e71d3256d75149e7825dfbd713fee8eff54e9401eaaeaaaf99569e78def54b,42,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G008-STRONG,oracle_clean,c043baa4d27cad2db9da9e2bf022af0f6c3f03dd6d02b67ed3de4d7c6499b91c,33,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G008-STRONG,oracle_plus_metadata,ecfd65c5d3359b2f8cb51066b7ebe0bbe6e5897466aa32b4ed98b9c6daeb64cf,46,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G008-STRONG,oracle_lengthened,d3da24c68a44df80ef7b262945d142664893194f7eddb5934fa09a1b8d6b68b9,103,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G008-STRONG,oracle_plus_metadata_lengthened,86042e197ab56ecb2446219ad0e6716e47b73828db55cc018c85d84bb0e4e8fd,116,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G008-STRONG,raw_bm25_top1_chunk,473021a2b4fc4ee8778122c760d2f071dc4c5fd1c665a2d583e165d499f6978b,56,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G008-STRONG,cleaned_bm25_top1_chunk,473021a2b4fc4ee8778122c760d2f071dc4c5fd1c665a2d583e165d499f6978b,56,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G008-STRONG,canonicalized_best_sentence_top5,42bb3ead909652089d3280121fe9083dbb19ad6796a921956b93f29790ca9872,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G008-STRONG,canonicalized_three_sentence_window_top5,94e71d3256d75149e7825dfbd713fee8eff54e9401eaaeaaaf99569e78def54b,42,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G008-CONTRA,oracle_clean,c043baa4d27cad2db9da9e2bf022af0f6c3f03dd6d02b67ed3de4d7c6499b91c,33,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G008-CONTRA,oracle_plus_metadata,ecfd65c5d3359b2f8cb51066b7ebe0bbe6e5897466aa32b4ed98b9c6daeb64cf,46,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G008-CONTRA,oracle_lengthened,d3da24c68a44df80ef7b262945d142664893194f7eddb5934fa09a1b8d6b68b9,103,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G008-CONTRA,oracle_plus_metadata_lengthened,86042e197ab56ecb2446219ad0e6716e47b73828db55cc018c85d84bb0e4e8fd,116,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G008-CONTRA,raw_bm25_top1_chunk,473021a2b4fc4ee8778122c760d2f071dc4c5fd1c665a2d583e165d499f6978b,56,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G008-CONTRA,cleaned_bm25_top1_chunk,473021a2b4fc4ee8778122c760d2f071dc4c5fd1c665a2d583e165d499f6978b,56,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G008-CONTRA,canonicalized_best_sentence_top5,d53116d0fe87a9e73b6bbf656014a6837b4946aacc806a48893ede41463f51a3,26,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G008-CONTRA,canonicalized_three_sentence_window_top5,e2668ba0e4392437f6bba41fc4be3a95577fa7b77a58de3fbe5fdfc3af8daa33,47,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G011-SUPPORTED,oracle_clean,2e468defa01a774da820450135224a9f0b56eb244b26ae8f532346ed88af992f,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G011-SUPPORTED,oracle_plus_metadata,016601463236caf9e74afeedffe604a76dcd21b9ca73a6796142ca1b17d30759,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G011-SUPPORTED,oracle_lengthened,8ddbac262677a547e24a83208dd832914c1a93938d8c3a79d65912cab9eea0f4,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G011-SUPPORTED,oracle_plus_metadata_lengthened,f2a3eb5973a48e83917066cd0f978e418d50a0f3406080f42259dbf1ed498ed8,101,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G011-SUPPORTED,raw_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G011-SUPPORTED,cleaned_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G011-SUPPORTED,canonicalized_best_sentence_top5,95db559f3686f80fb9ceb2eed559f3dd08954b9e3fdab4956d44448f81010eaa,17,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G011-SUPPORTED,canonicalized_three_sentence_window_top5,3611be7e7e24d90a494c490ab87c1a4bdd05f4f89f8c24b20009d28e6ede356b,58,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G011-MILD,oracle_clean,2e468defa01a774da820450135224a9f0b56eb244b26ae8f532346ed88af992f,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G011-MILD,oracle_plus_metadata,016601463236caf9e74afeedffe604a76dcd21b9ca73a6796142ca1b17d30759,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G011-MILD,oracle_lengthened,170c893730af07aa2601fee49ca02efa718661b136ea1b25d0766177725029f2,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G011-MILD,oracle_plus_metadata_lengthened,32c91fa7d1bd938878539cb549455f219af8f62709c6fa4e10e6062f9192a5ba,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G011-MILD,raw_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G011-MILD,cleaned_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G011-MILD,canonicalized_best_sentence_top5,95db559f3686f80fb9ceb2eed559f3dd08954b9e3fdab4956d44448f81010eaa,17,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G011-MILD,canonicalized_three_sentence_window_top5,3611be7e7e24d90a494c490ab87c1a4bdd05f4f89f8c24b20009d28e6ede356b,58,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G011-STRONG,oracle_clean,2e468defa01a774da820450135224a9f0b56eb244b26ae8f532346ed88af992f,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G011-STRONG,oracle_plus_metadata,016601463236caf9e74afeedffe604a76dcd21b9ca73a6796142ca1b17d30759,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G011-STRONG,oracle_lengthened,0a30b8e34e5ecdd481e9b850c83553aaeeddabc1608ea67aee0bc8767f89ba4b,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G011-STRONG,oracle_plus_metadata_lengthened,03684d5ab730fdc2713014dac863afbebe5b5e476c550eaf7c66f751e23a5b4a,97,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G011-STRONG,raw_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G011-STRONG,cleaned_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G011-STRONG,canonicalized_best_sentence_top5,fc436d74dd72c5801dc7fb627169867b1a601b8f40f1ecf4f598bacd628b89f3,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G011-STRONG,canonicalized_three_sentence_window_top5,5db1c9904f38ca0f2e26deb4bb12dd4928d14058f1e520267b8e613e3eabe9c7,33,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G011-CONTRA,oracle_clean,2e468defa01a774da820450135224a9f0b56eb244b26ae8f532346ed88af992f,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G011-CONTRA,oracle_plus_metadata,016601463236caf9e74afeedffe604a76dcd21b9ca73a6796142ca1b17d30759,39,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G011-CONTRA,oracle_lengthened,8ddbac262677a547e24a83208dd832914c1a93938d8c3a79d65912cab9eea0f4,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G011-CONTRA,oracle_plus_metadata_lengthened,f2a3eb5973a48e83917066cd0f978e418d50a0f3406080f42259dbf1ed498ed8,101,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G011-CONTRA,raw_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G011-CONTRA,cleaned_bm25_top1_chunk,9caa4db812b8d5da9cb3bf0f2f84ebb118bc3dcb15c97875cc7a1ecf12d6ed10,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G011-CONTRA,canonicalized_best_sentence_top5,95db559f3686f80fb9ceb2eed559f3dd08954b9e3fdab4956d44448f81010eaa,17,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G011-CONTRA,canonicalized_three_sentence_window_top5,3611be7e7e24d90a494c490ab87c1a4bdd05f4f89f8c24b20009d28e6ede356b,58,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G013-C01,oracle_clean,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G013-C01,oracle_plus_metadata,9d289706accd0102ba06a423d7c9c52b6ca51029a0ce82e8b6e5bf2894a1254d,23,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G013-C01,oracle_lengthened,cd2de93c9eb8bc63d57ad66ca2d73f841dd114281588b835c6e4f84db662bbcf,89,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G013-C01,oracle_plus_metadata_lengthened,9b49ff451ec6994bb20ae5d71193bf95908babac48b3d2c7fc917ad81599f16a,99,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G013-C01,raw_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G013-C01,cleaned_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G013-C01,canonicalized_best_sentence_top5,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G013-C01,canonicalized_three_sentence_window_top5,b713e87e14c9a2e7fc33808bf33443c78f0a0837448c398674068f3088448c86,46,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G013-C02,oracle_clean,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G013-C02,oracle_plus_metadata,9d289706accd0102ba06a423d7c9c52b6ca51029a0ce82e8b6e5bf2894a1254d,23,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G013-C02,oracle_lengthened,cd2de93c9eb8bc63d57ad66ca2d73f841dd114281588b835c6e4f84db662bbcf,89,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G013-C02,oracle_plus_metadata_lengthened,9b49ff451ec6994bb20ae5d71193bf95908babac48b3d2c7fc917ad81599f16a,99,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G013-C02,raw_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G013-C02,cleaned_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G013-C02,canonicalized_best_sentence_top5,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G013-C02,canonicalized_three_sentence_window_top5,b713e87e14c9a2e7fc33808bf33443c78f0a0837448c398674068f3088448c86,46,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G013-C03,oracle_clean,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G013-C03,oracle_plus_metadata,9d289706accd0102ba06a423d7c9c52b6ca51029a0ce82e8b6e5bf2894a1254d,23,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G013-C03,oracle_lengthened,cd2de93c9eb8bc63d57ad66ca2d73f841dd114281588b835c6e4f84db662bbcf,89,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G013-C03,oracle_plus_metadata_lengthened,9b49ff451ec6994bb20ae5d71193bf95908babac48b3d2c7fc917ad81599f16a,99,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G013-C03,raw_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G013-C03,cleaned_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G013-C03,canonicalized_best_sentence_top5,4d9e3b2a6fb300d1ce3fde2454971a1081124b7d94966685adb7f1dd9b894520,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G013-C03,canonicalized_three_sentence_window_top5,4bb89233563f6659a4bf6d5472d972a854ceb4630622a639251587207f966bd1,17,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G013-C04,oracle_clean,fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,13,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G013-C04,oracle_plus_metadata,9d289706accd0102ba06a423d7c9c52b6ca51029a0ce82e8b6e5bf2894a1254d,23,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G013-C04,oracle_lengthened,6470e5883454ddf7f20c0421ba1e31c22c57097354a9c19e12ef3f0f40732a53,88,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G013-C04,oracle_plus_metadata_lengthened,e0e38df619b6882fdf16387de7d5aad90cf7e9e9709cfb15d04c846eb7d972e6,98,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G013-C04,raw_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G013-C04,cleaned_bm25_top1_chunk,5ab0c33347a036bb5d621bf72141451e5853c6d84a450750c52355bd698f1a91,63,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G013-C04,canonicalized_best_sentence_top5,79b6c5511fafa2c8c7870228399926eb16f1ca89239e5bd9e959fb203d66db39,25,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G013-C04,canonicalized_three_sentence_window_top5,cf043068e48291e17c71569d3bd0ccd231378312cb4bceaa81efa2efe4318a81,51,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G014-C01,oracle_clean,9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G014-C01,oracle_plus_metadata,fd28423746e3027009aa80fba02c43596f181e7dbf521cc41ad726b229ef2f32,32,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G014-C01,oracle_lengthened,136df34528c4c4b568a6c2becc25cf45de4e756790225002a244387919dc2dd5,92,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G014-C01,oracle_plus_metadata_lengthened,f2f9d37e16362d7dd62c607d03728680b805039b4d0b448a1016f79707141976,102,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G014-C01,raw_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G014-C01,cleaned_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G014-C01,canonicalized_best_sentence_top5,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G014-C01,canonicalized_three_sentence_window_top5,70c1534a04ee22e03d978be48395de7a3baf89710934ac0336af30a488552793,38,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G014-C02,oracle_clean,9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G014-C02,oracle_plus_metadata,fd28423746e3027009aa80fba02c43596f181e7dbf521cc41ad726b229ef2f32,32,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G014-C02,oracle_lengthened,136df34528c4c4b568a6c2becc25cf45de4e756790225002a244387919dc2dd5,92,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G014-C02,oracle_plus_metadata_lengthened,f2f9d37e16362d7dd62c607d03728680b805039b4d0b448a1016f79707141976,102,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G014-C02,raw_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G014-C02,cleaned_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G014-C02,canonicalized_best_sentence_top5,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G014-C02,canonicalized_three_sentence_window_top5,70c1534a04ee22e03d978be48395de7a3baf89710934ac0336af30a488552793,38,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G014-C03,oracle_clean,9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G014-C03,oracle_plus_metadata,fd28423746e3027009aa80fba02c43596f181e7dbf521cc41ad726b229ef2f32,32,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G014-C03,oracle_lengthened,136df34528c4c4b568a6c2becc25cf45de4e756790225002a244387919dc2dd5,92,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G014-C03,oracle_plus_metadata_lengthened,f2f9d37e16362d7dd62c607d03728680b805039b4d0b448a1016f79707141976,102,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G014-C03,raw_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G014-C03,cleaned_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G014-C03,canonicalized_best_sentence_top5,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G014-C03,canonicalized_three_sentence_window_top5,70c1534a04ee22e03d978be48395de7a3baf89710934ac0336af30a488552793,38,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G014-C04,oracle_clean,9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,22,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G014-C04,oracle_plus_metadata,fd28423746e3027009aa80fba02c43596f181e7dbf521cc41ad726b229ef2f32,32,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G014-C04,oracle_lengthened,136df34528c4c4b568a6c2becc25cf45de4e756790225002a244387919dc2dd5,92,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G014-C04,oracle_plus_metadata_lengthened,f2f9d37e16362d7dd62c607d03728680b805039b4d0b448a1016f79707141976,102,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G014-C04,raw_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G014-C04,cleaned_bm25_top1_chunk,a772378b2931709395103cc6970baa19efedbafea24e12564c8e6d499c0fedaf,88,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G014-C04,canonicalized_best_sentence_top5,62265e7ddc6d069848b10e9f793f6a4bd14c21f6366d37baccd4f55241877e98,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G014-C04,canonicalized_three_sentence_window_top5,70c1534a04ee22e03d978be48395de7a3baf89710934ac0336af30a488552793,38,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G018-C01,oracle_clean,63768ac8a0c3a41266ba78375a734cbf983eea693a7cc7f5da2ad506d5d1af48,17,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G018-C01,oracle_plus_metadata,eb376c3cf7191f41d3dc806eb3671da5b4d419ed141c5cb09ab277a727affb17,23,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G018-C01,oracle_lengthened,f2448fef7dde0ac479958075b5d0439ccca1b3dcfeba76d8a141adb179db2ff8,78,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G018-C01,oracle_plus_metadata_lengthened,ed4e3b20b8a48fbdf833bafe2c355119bdb963a48c0871a5047fe0ddf069625b,84,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
