candidate_id,true_label,pred_label,strong_action_flag,strong_action_score,p_contra_mean,p_svm_mean,priority_score,selected_evidence,selected_chunk_id,selected_rank,source_pdf,page,route,n_seeds_voted,vote_share_strong
SBV2-ALL92-G198-C04,contradiction_candidate,contradiction_candidate,0,0.4786711692402249,0.775354277281892,0.6569012645692871,-0.2966831080416671,"However, traditional credit assignment schemes in MARL cannot reliably cap",MARL-008_p1_c0,1,MARL-008,1,contradiction,2,0.0
SBV2-ALL92-G205-C01,supported,strong_action_overclaim,1,0.5683019904587218,0.2667447065712937,0.4913439296643676,0.8015572838874281,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",MARL-011_p4_c2,1,MARL-011,4,strong_action,4,1.0
SBV2-ALL92-G205-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5703868038791726,0.2667534227104868,0.49123971443920705,0.8036333811686858,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",MARL-011_p4_c2,1,MARL-011,4,strong_action,4,1.0
SBV2-ALL92-G205-C03,strong_action_overclaim,contradiction_candidate,0,0.6237327051084338,0.7983643673988896,0.702832260376421,-0.1746316622904558,FLORIS environments The wind farm simulator FLORIS implements static wind farm models,MARL-011_p4_c0,3,MARL-011,4,contradiction,4,0.0
SBV2-ALL92-G205-C04,contradiction_candidate,contradiction_candidate,0,0.3230140656648581,0.9164626704981048,0.8005505760105074,-0.5934486048332468,Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter,MARL-011_p16_c1,2,MARL-011,4,contradiction,4,0.0
SBV2-ALL92-G213-C01,supported,contradiction_candidate,0,0.7570633832970062,0.6292009550494937,0.6888991733941201,0.12786242824751248,"In the more challenging team utility with individual reward setting, Hu et al.",MARL-013_p2_c1,3,MARL-013,2,contradiction,4,0.0
SBV2-ALL92-G213-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.7831069327913942,0.42979753577633606,0.6515811313396775,0.35330939701505815,"In the more challenging team utility with individual reward setting, Hu et al.",MARL-013_p2_c1,3,MARL-013,2,mild_scope,4,0.0
SBV2-ALL92-G213-C03,strong_action_overclaim,strong_action_overclaim,1,0.7509184270814449,0.3587750287934432,0.539474731566293,0.8921433982880016,"own utility function, while the reward of that policy depends on the joint policy with other agents under their individual utility functions.",MARL-013_p2_c2,5,MARL-013,1,strong_action,4,0.5
SBV2-ALL92-G213-C04,contradiction_candidate,strong_action_overclaim,1,0.6384223896395675,0.31113076762680203,0.5964862316553934,0.8272916220127655,"own utility function, while the reward of that policy depends on the joint policy with other agents under their individual utility functions.",MARL-013_p2_c2,5,MARL-013,1,strong_action,4,1.0
SBV2-ALL92-G214-C01,supported,strong_action_overclaim,1,0.4741306413893813,0.04404912351837659,0.6722236316438238,0.9300815178710047,"Experiments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks.",POL-001_p1_c1,2,POL-001,1,strong_action,3,0.6666666666666666
SBV2-ALL92-G214-C02,mild_scope_overclaim,contradiction_candidate,0,0.3848625468155831,0.8751542846589079,0.858335071508963,-0.4902917378433248,"Experiments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks.",POL-001_p1_c1,2,POL-001,1,contradiction,3,0.0
SBV2-ALL92-G214-C03,strong_action_overclaim,strong_action_overclaim,1,0.5551818270573347,0.24756775559200514,0.5698315451640733,0.8076140714653295,96.92 69.75 58.05 67.84 68.95 18.69 93.32 Accuracy ↑ 98.26 89.96 93.60 97.86 97.40 90.75 79.42 Accuracy only at-fault ↑ 98.33 94.51 97.78 98.25 98.02 88.07 92.99 V-Max score ↑ 0.945 0.876 0.887 0.892 0.713 0.784 0.721 Results of the benchmark are reported in Table 5.,AD-017_p11_c2,5,POL-001,1,strong_action,3,1.0
SBV2-ALL92-G214-C04,contradiction_candidate,contradiction_candidate,0,0.6624540478635833,0.8930432059941061,0.8252322531028206,-0.23058915813052283,It produced the highest number of extracted regulations and achieved top accuracy in three out of,DT-005_p6_c1,5,POL-001,1,contradiction,3,0.0
SBV2-ALL92-G215-C01,supported,strong_action_overclaim,1,0.6285746050125458,0.2611050358830596,0.47463369281444895,0.8674695691294863,"This is followed by a discussion of key lessons learned from the deployment, with emphasis on sensor configuration, calibration challenges, and integration issues.",AD-024_p5_c1,5,AD-024,5,strong_action,3,1.0
SBV2-ALL92-G215-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6451823693246477,0.2634176342442491,0.47682644936730356,0.8817647350803985,"This is followed by a discussion of key lessons learned from the deployment, with emphasis on sensor configuration, calibration challenges, and integration issues.",AD-024_p5_c1,5,AD-024,5,strong_action,3,1.0
SBV2-ALL92-G215-C03,strong_action_overclaim,strong_action_overclaim,1,0.731480329869695,0.25281403563087057,0.3367227184255969,0.9786662942388245,"for traffic, evacuation, or policy outcomes; broader validation would require additional external observations and scenario-specific calibration. 8 Discussion Limitations and Future Work Several limitations remain in the current reference instantiation.",POL-015_p18_c1,4,AD-024,5,strong_action,3,1.0
SBV2-ALL92-G215-C04,contradiction_candidate,strong_action_overclaim,1,0.6379752341839359,0.2668448513825637,0.48065060258358927,0.8711303828013721,"This is followed by a discussion of key lessons learned from the deployment, with emphasis on sensor configuration, calibration challenges, and integration issues.",AD-024_p5_c1,3,AD-024,5,strong_action,3,1.0
SBV2-ALL92-G224-C01,supported,supported,0,0.3707572369180024,0.01681915741525376,0.487977610674654,0.35393807950274864,"Typically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",POL-004_p8_c3,1,POL-004,8,supported,3,0.0
SBV2-ALL92-G224-C02,mild_scope_overclaim,supported,0,0.45051926889829613,0.019091246447941766,0.5016172508956274,0.4314280224503544,"Typically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",POL-004_p8_c3,1,POL-004,8,supported,3,0.3333333333333333
SBV2-ALL92-G224-C03,strong_action_overclaim,strong_action_overclaim,1,0.45097606025227543,0.345995162136892,0.5945837578839231,0.6049808981153835,"Typically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",POL-004_p8_c3,1,POL-004,8,strong_action,3,0.6666666666666666
SBV2-ALL92-G224-C04,contradiction_candidate,contradiction_candidate,0,0.4907294012324062,0.8590793954889301,0.790250110207141,-0.36834999425652387,"Typically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",POL-004_p8_c3,1,POL-004,8,contradiction,3,0.0
SBV2-ALL92-G226-C01,supported,strong_action_overclaim,1,0.7713891611059424,0.26408714223360413,0.4798089209351383,1.0073020188723383,safety and social needs degraded more rapidly for vulnerable individuals.,POL-005_p5_c1,4,POL-005,2,strong_action,3,1.0
SBV2-ALL92-G226-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7924370855793632,0.2642234942725877,0.48060144416256007,1.0282135913067756,safety and social needs degraded more rapidly for vulnerable individuals.,POL-005_p5_c1,4,POL-005,2,strong_action,3,1.0
SBV2-ALL92-G226-C03,strong_action_overclaim,strong_action_overclaim,1,0.802324781115154,0.2631838727198281,0.47763359157142465,1.0391409083953258,safety and social needs degraded more rapidly for vulnerable individuals.,POL-005_p5_c1,4,POL-005,2,strong_action,3,1.0
SBV2-ALL92-G226-C04,contradiction_candidate,strong_action_overclaim,1,0.7743050476321933,0.2664713150869709,0.48284115251858556,1.0078337325452225,safety and social needs degraded more rapidly for vulnerable individuals.,POL-005_p5_c1,4,POL-005,2,strong_action,3,1.0
SBV2-ALL92-G232-C01,supported,strong_action_overclaim,1,0.8424892248418628,0.2604215902448351,0.47772088420202247,1.0820676345970277,We implement this shock by altering the skill requiremen,POL-007_p9_c2,1,POL-007,9,strong_action,3,1.0
SBV2-ALL92-G232-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8506619844470373,0.2587056660006721,0.475671114656877,1.0919563184463652,We implement this shock by altering the skill requiremen,POL-007_p9_c2,1,POL-007,9,strong_action,3,1.0
SBV2-ALL92-G232-C03,strong_action_overclaim,strong_action_overclaim,1,0.7384299152531768,0.28786892050499113,0.5107359172526503,0.9505609947481857,Mean Difference Skill Impulse Response No Difference Event Monthly Gap Pre-Event Trend Pre-Event 95% CI Post-Event Trend Post-Event 95% CI Figure 7: An automaton shock leads to an income gap between benefited agents and others.,POL-007_p9_c3,5,POL-007,9,strong_action,3,1.0
SBV2-ALL92-G232-C04,contradiction_candidate,contradiction_candidate,0,0.6370201238437198,0.9270931319910934,0.8063759557300609,-0.2900730081473737,We implement this shock by altering the skill requiremen,POL-007_p9_c2,1,POL-007,9,contradiction,3,0.0
SBV2-ALL92-G233-C01,supported,supported,0,0.44070093326265164,0.3080445244039486,0.5268520456447614,0.13265640885870306,"To evaluate the framework, we compile a checklist of canonical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns.",POL-007_p1_c1,3,POL-007,6,supported,2,0.0
SBV2-ALL92-G233-C02,mild_scope_overclaim,supported,0,0.4003149356862782,0.30650357569319964,0.4972476691061289,0.09381135999307855,"To evaluate the framework, we compile a checklist of canonical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns.",POL-007_p1_c1,3,POL-007,6,supported,2,0.0
SBV2-ALL92-G233-C03,strong_action_overclaim,supported,0,0.36891218967581774,0.29114679844295027,0.4814037651291214,0.07776539123286746,"To evaluate the framework, we compile a checklist of canonical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns.",POL-007_p1_c1,3,POL-007,6,supported,2,0.0
SBV2-ALL92-G233-C04,contradiction_candidate,contradiction_candidate,0,0.14948140422419354,0.9091547405833276,0.8732740667561604,-0.759673336359134,"To evaluate the framework, we compile a checklist of canonical macroeconomic phenomena, including price elasticity of demand, Engel’s Law, Okun’s Law, the Phillips Curve, etc., and show that SimCity effectively and robustly exhibits these empirical patterns.",POL-007_p1_c1,3,POL-007,6,contradiction,2,0.0
SBV2-ALL92-G234-C01,supported,contradiction_candidate,0,0.30869506260723445,0.9232050138137271,0.9231686742939387,-0.6145099512064927,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common basis for comparison.",POL-007_p6_c2,1,POL-007,6,contradiction,2,0.0
SBV2-ALL92-G234-C02,mild_scope_overclaim,contradiction_candidate,0,0.5765318204443532,0.6517369214485165,0.67427472280645,-0.07520510100416322,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common basis for comparison.",POL-007_p6_c2,1,POL-007,6,contradiction,2,0.0
SBV2-ALL92-G234-C03,strong_action_overclaim,supported,0,0.6375901352054224,0.30055945153991287,0.5009716316607333,0.33703068366550953,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common basis for comparison.",POL-007_p6_c2,1,POL-007,6,supported,2,0.5
SBV2-ALL92-G234-C04,contradiction_candidate,contradiction_candidate,0,0.6249017401871366,0.9221085434925174,0.8960747735479648,-0.29720680330538074,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common basis for comparison.",POL-007_p6_c2,2,MARL-007,14,contradiction,2,0.0
SBV2-ALL92-G248-C01,supported,supported,0,0.4686757584046146,0.2732143583624693,0.5029694929858973,0.1954614000421453,"Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency tradeoffs.",POL-012_p1_c1,2,POL-012,1,supported,3,0.0
SBV2-ALL92-G248-C02,mild_scope_overclaim,supported,0,0.46965980479849007,0.2624849685875976,0.4917642322660843,0.20717483621089244,"Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency tradeoffs.",POL-012_p1_c1,2,POL-012,1,supported,3,0.0
SBV2-ALL92-G248-C03,strong_action_overclaim,strong_action_overclaim,1,0.6858701906667156,0.23797245603630754,0.472492195680645,0.947897734630408,The TaxAgent demonstrates its prioritization on equality and its flexibility in making equalityproductivity trade-offs.,POL-012_p5_c2,1,POL-012,5,strong_action,3,1.0
SBV2-ALL92-G248-C04,contradiction_candidate,contradiction_candidate,0,0.23833295926950715,0.9119970453507696,0.8420588615704186,-0.6736640860812625,"Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency tradeoffs.",POL-012_p1_c1,2,POL-012,1,contradiction,3,0.0
SBV2-ALL92-G251-C01,supported,mild_scope_overclaim,0,0.3428508482183375,0.2566531642596349,0.4737111083027293,0.08619768395870259,"Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8",POL-013_p8_c2,1,POL-013,8,mild_scope,1,0.0
SBV2-ALL92-G251-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.3765564447939972,0.257666418163427,0.4884886062528242,0.11889002663057019,"Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8",POL-013_p8_c2,2,POL-013,8,mild_scope,1,0.0
SBV2-ALL92-G251-C03,strong_action_overclaim,mild_scope_overclaim,0,0.3886592413215859,0.25715116703025576,0.46836231870075407,0.13150807429133016,"Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8",POL-013_p8_c2,2,POL-013,8,mild_scope,1,0.0
SBV2-ALL92-G251-C04,contradiction_candidate,contradiction_candidate,0,0.16018897989389877,0.9301636827482526,0.9122711527877748,-0.7699747028543538,"Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8",POL-013_p8_c2,1,POL-013,8,contradiction,1,0.0
SBV2-ALL92-G252-C01,supported,strong_action_overclaim,1,0.7320560341484594,0.05225818584695184,0.37464466784213,1.1797978483015075,"our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.",POL-013_p12_c3,1,POL-013,12,strong_action,2,1.0
SBV2-ALL92-G252-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6873181308428382,0.03639746437789221,0.4126005401188518,1.150920666464946,"our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.",POL-013_p12_c3,1,POL-013,12,strong_action,2,1.0
SBV2-ALL92-G252-C03,strong_action_overclaim,strong_action_overclaim,1,0.6920850948298843,0.14285295419474106,0.48519268044555375,1.0492321406351433,"our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.",POL-013_p12_c3,1,POL-013,12,strong_action,2,1.0
SBV2-ALL92-G252-C04,contradiction_candidate,contradiction_candidate,0,0.4851821166304623,0.9196390076437452,0.8155775833741474,-0.4344568910132829,"our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.",POL-013_p12_c3,1,POL-013,12,contradiction,2,0.0
SBV2-ALL92-G253-C01,supported,strong_action_overclaim,1,0.8235275471251884,0.30034860840604954,0.4788615225434682,1.0231789387191388,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",POL-014_p4_c0,1,POL-014,4,strong_action,1,1.0
SBV2-ALL92-G253-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8379348996026595,0.30055461679337336,0.4795647909106488,1.0373802828092862,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",POL-014_p4_c0,1,POL-014,4,strong_action,1,1.0
SBV2-ALL92-G253-C03,strong_action_overclaim,strong_action_overclaim,1,0.8383159439714322,0.29942412072492375,0.47834754442900473,1.0388918232465083,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",POL-014_p4_c0,1,POL-014,4,strong_action,1,1.0
SBV2-ALL92-G253-C04,contradiction_candidate,contradiction_candidate,0,0.6806608772314089,0.9057977198417313,0.8113250301435885,-0.2251368426103224,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",POL-014_p4_c0,1,POL-014,4,contradiction,1,0.0
SBV2-ALL92-G254-C01,supported,contradiction_candidate,0,0.6697855138934504,0.6072161204871346,0.6046404940745486,0.06256939340631584,"For future work, we have planned additional studies with industry partners to validate the usability of AUTOSIMTEST in testing more advanced and complex SuT.",MARL-019_p11_c5,3,POL-014,1,contradiction,3,0.0
SBV2-ALL92-G254-C02,mild_scope_overclaim,strong_action_overclaim,1,0.695414897815669,0.2634808213877537,0.48804804435073706,0.9319340764279154,"For future work, we have planned additional studies with industry partners to validate the usability of AUTOSIMTEST in testing more advanced and complex SuT.",MARL-019_p11_c5,3,POL-014,1,strong_action,3,1.0
SBV2-ALL92-G254-C03,strong_action_overclaim,strong_action_overclaim,1,0.8132271703949124,0.2502190233812938,0.47875486361525144,1.0630081470136186,the planning and operational phases even in complex environments.,DT-005_p7_c3,3,POL-014,1,strong_action,3,1.0
SBV2-ALL92-G254-C04,contradiction_candidate,contradiction_candidate,0,0.5981027927433543,0.9194932790599731,0.7956487014462086,-0.3213904863166188,The simulation results indicate significant promise in providing urban planners with valuable insights for future cit,POL-014_p7_c0,2,POL-014,1,contradiction,3,0.0
SBV2-ALL92-G255-C01,supported,strong_action_overclaim,1,0.5711620303013619,0.25230923793199533,0.4814258158249803,0.8188527923693666,"Che-Cheng Wu, Research Assistant at the City Science Lab @ Taipei Tech, focused on utilizing large language models (LLMs) for urban data analysis and simulation. 7",POL-014_p7_c2,3,POL-014,1,strong_action,4,1.0
SBV2-ALL92-G255-C02,mild_scope_overclaim,strong_action_overclaim,1,0.626974384174423,0.25344028876091507,0.4820090146588135,0.8735340954135079,"Che-Cheng Wu, Research Assistant at the City Science Lab @ Taipei Tech, focused on utilizing large language models (LLMs) for urban data analysis and simulation. 7",POL-014_p7_c2,4,POL-014,1,strong_action,4,1.0
SBV2-ALL92-G255-C03,strong_action_overclaim,strong_action_overclaim,1,0.7297087974238909,0.25143972287206534,0.480710903748276,0.9782690745518257,"These initialized activity chains are then passed to the Simulation Environment, which integrates with SUMO for traffic simulation.",POL-017_p3_c0,4,POL-014,1,strong_action,4,1.0
SBV2-ALL92-G255-C04,contradiction_candidate,strong_action_overclaim,1,0.664294484250285,0.25864749397750536,0.4853270588679816,0.9056469902727797,"Che-Cheng Wu, Research Assistant at the City Science Lab @ Taipei Tech, focused on utilizing large language models (LLMs) for urban data analysis and simulation. 7",POL-014_p7_c2,5,POL-014,1,strong_action,4,1.0
SBV2-ALL92-G256-C01,supported,strong_action_overclaim,1,0.7485999342319717,0.2603775827597286,0.4867873245439443,0.988222351472243,"For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer.",DT-010_p6_c3,2,POL-015,9,strong_action,3,1.0
SBV2-ALL92-G256-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.7115060308729082,0.3835064858379687,0.5567965878861039,0.3279995450349395,"URB’s codebase2 and data collection3 are publicly available in online repositories under non-restrictive licenses, as detailed in Appendix C.1. 1.1 Urban routing and (MA)RL - significance and challenges calling for benchmark The urban routing problem with CAVs is no",AD-018_p3_c0,3,POL-015,9,mild_scope,3,0.3333333333333333
SBV2-ALL92-G256-C03,strong_action_overclaim,strong_action_overclaim,1,0.8291208017734387,0.24972792197908433,0.4784685797842376,1.0793928797943544,"For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer.",DT-010_p6_c3,4,POL-015,9,strong_action,3,1.0
SBV2-ALL92-G256-C04,contradiction_candidate,contradiction_candidate,0,0.6451115070284398,0.8448381114393596,0.757220667369153,-0.19972660441091983,"For the ensemble Q-learners, each head is optimized with a loss (α=1.0) under the same online buffer.",DT-010_p6_c3,2,POL-015,9,contradiction,3,0.0
SBV2-ALL92-G257-C01,supported,strong_action_overclaim,1,0.701758558526978,0.27181268033380535,0.4782980103557589,0.9299458781931726,behavioral fidelity for speed.,POL-015_p4_c2,3,POL-015,4,strong_action,2,1.0
SBV2-ALL92-G257-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7457203607748377,0.27371852779189904,0.4806325307559499,0.9720018329829387,behavioral fidelity for speed.,POL-015_p4_c2,5,POL-015,4,strong_action,2,1.0
SBV2-ALL92-G257-C03,strong_action_overclaim,strong_action_overclaim,1,0.6603484581052534,0.2736524145457491,0.5478951607147886,0.8866960435595044,behavioral fidelity for speed.,POL-015_p4_c2,3,POL-015,4,strong_action,2,1.0
SBV2-ALL92-G257-C04,contradiction_candidate,contradiction_candidate,0,0.651649495837291,0.7800696210874412,0.6713918200775677,-0.12842012525015012,"Social simulation platforms such as Generative Agents explore emergent interactions, yet the environments are simplified and the scale (e.g., 25 agents) is insufficient for studying city-scale phenomena and computational scalability.",POL-015_p4_c1,1,POL-015,4,contradiction,2,0.0
SBV2-ALL92-G259-C01,supported,mild_scope_overclaim,0,0.48041359093800146,0.4854158083748668,0.6066815850733023,-0.005002217436865353,"On a held out test period, our calibrated digital twin achieves a 20.7% improvement in macro averaged prediction error over gradient boosting baselines across six behavioral categories.",POL-016_p1_c1,1,POL-016,1,mild_scope,4,0.0
SBV2-ALL92-G259-C02,mild_scope_overclaim,contradiction_candidate,0,0.23167728680851152,0.9094866910651369,0.7831773872046421,-0.6778094042566254,"On a held out test period, our calibrated digital twin achieves a 20.7% improvement in macro averaged prediction error over gradient boosting baselines across six behavioral categories.",POL-016_p1_c1,1,POL-016,1,contradiction,4,0.0
SBV2-ALL92-G259-C03,strong_action_overclaim,supported,0,0.49769634738165974,0.391538612482554,0.5634807005791469,0.10615773489910574,"On a held out test period, our calibrated digital twin achieves a 20.7% improvement in macro averaged prediction error over gradient boosting baselines across six behavioral categories.",POL-016_p1_c1,1,POL-016,1,supported,4,0.25
SBV2-ALL92-G259-C04,contradiction_candidate,contradiction_candidate,0,0.17148421685124904,0.9240545076478588,0.7914241474796573,-0.7525702907966098,"On a held out test period, our calibrated digital twin achieves a 20.7% improvement in macro averaged prediction error over gradient boosting baselines across six behavioral categories.",POL-016_p1_c1,1,POL-016,1,contradiction,4,0.0
SBV2-ALL92-G261-C01,supported,strong_action_overclaim,1,0.7462914330905926,0.24794466885638275,0.469410042155253,0.9983467642342099,"The architecture is domain agnostic: policy signals, agent attributes, and observable outputs are instantiated per domain, while the LLM engine and calibration m",POL-016_p4_c1,3,POL-016,1,strong_action,3,1.0
SBV2-ALL92-G261-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7620608866219877,0.2487454106622354,0.47008509062810605,1.0133154759597522,"The architecture is domain agnostic: policy signals, agent attributes, and observable outputs are instantiated per domain, while the LLM engine and calibration m",POL-016_p4_c1,3,POL-016,1,strong_action,3,1.0
SBV2-ALL92-G261-C03,strong_action_overclaim,strong_action_overclaim,1,0.698310900092932,0.26753230457489896,0.4969210213373623,0.930778595518033,"For simple cases, we use the mean: ¯pt = 1 N N X i=1 pi,t (2) More sophisticated aggregations can weight by demographic prevalence or apply post-stratification to match known population totals. 3.5 Calibration Layer Raw LLM pr",POL-016_p5_c1,3,POL-016,1,strong_action,3,1.0
SBV2-ALL92-G261-C04,contradiction_candidate,supported,0,0.7715001743500632,0.35181549913295007,0.5380308098045793,0.41968467521711317,"The architecture is domain agnostic: policy signals, agent attributes, and observable outputs are instantiated per domain, while the LLM engine and calibration m",POL-016_p4_c1,2,POL-016,1,supported,3,0.3333333333333333
SBV2-ALL92-G264-C01,supported,strong_action_overclaim,1,0.6851101396528281,0.26417737289568666,0.5568262404819271,0.9209327667571414,"of Urban MObility (SUMO) operates at the microscopic level, emphasizing traffic conditions and car-following models for precise vehicle-byvehicle simulation.",POL-017_p2_c1,1,POL-017,2,strong_action,4,1.0
SBV2-ALL92-G264-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6683528818355214,0.26640720969881376,0.5573740880173502,0.9019456721367076,"LLM agent simulation platforms, LLM-based urban mobility platforms, and population synthesis platforms.",POL-015_p4_c0,4,POL-017,2,strong_action,4,1.0
SBV2-ALL92-G264-C03,strong_action_overclaim,strong_action_overclaim,1,0.6365429543279811,0.27006580479413295,0.5614583989360749,0.8664771495338481,"LLM agent simulation platforms, LLM-based urban mobility platforms, and population synthesis platforms.",POL-015_p4_c0,4,POL-017,2,strong_action,4,1.0
SBV2-ALL92-G264-C04,contradiction_candidate,strong_action_overclaim,1,0.730394560384802,0.2592121072624721,0.48027253971236256,0.9711824531223299,"LLM agent simulation platforms, LLM-based urban mobility platforms, and population synthesis platforms.",POL-015_p4_c0,5,POL-017,2,strong_action,4,1.0
SBV2-ALL92-G266-C01,supported,supported,0,0.40068987600586936,0.02078578948507958,0.4535970936537185,0.3799040865207898,"Each answer was mapped from a six-point Likertscale response (a–f) to an ordinal score of 1–6, and responses from both surveys were pooled before averaging, so that each agent’s belief state reflected all available self-report data.",POL-018_p14_c1,2,POL-018,14,supported,4,0.0
SBV2-ALL92-G266-C02,mild_scope_overclaim,strong_action_overclaim,1,0.592606020740412,0.251231854835629,0.4773918592292462,0.8413741659047831,"Each answer was mapped from a six-point Likertscale response (a–f) to an ordinal score of 1–6, and responses from both surveys were pooled before averaging, so that each agent’s belief state reflected all available self-report data.",POL-018_p14_c1,2,POL-018,14,strong_action,4,1.0
SBV2-ALL92-G266-C03,strong_action_overclaim,strong_action_overclaim,1,0.6255042913764547,0.27913705304320224,0.5048508617446694,0.8463672383332524,"Each answer was mapped from a six-point Likertscale response (a–f) to an ordinal score of 1–6, and responses from both surveys were pooled before averaging, so that each agent’s belief state reflected all available self-report data.",POL-018_p14_c1,2,POL-018,14,strong_action,4,1.0
SBV2-ALL92-G266-C04,contradiction_candidate,contradiction_candidate,0,0.4425779981319625,0.9078927276880554,0.832222866517289,-0.4653147295560929,"Each answer was mapped from a six-point Likertscale response (a–f) to an ordinal score of 1–6, and responses from both surveys were pooled before averaging, so that each agent’s belief state reflected all available self-report data.",POL-018_p14_c1,2,POL-018,14,contradiction,4,0.0
SBV2-ALL92-G271-C01,supported,supported,0,0.4187712514210037,0.24070625440763602,0.49783970687950774,0.17806499701336767,"It is found that the inconsistency becomes stable around 0.15 after day 15, implying that the day-to-day evolution process achieves stationarity and an acceptable degree of consistency.",POL-020_p20_c1,1,POL-020,20,supported,4,0.0
SBV2-ALL92-G271-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.48020059670840487,0.30670954208160484,0.5336091263425594,0.17349105462680003,"It is found that the inconsistency becomes stable around 0.15 after day 15, implying that the day-to-day evolution process achieves stationarity and an acceptable degree of consistency.",POL-020_p20_c1,1,POL-020,20,mild_scope,4,0.25
SBV2-ALL92-G271-C03,strong_action_overclaim,contradiction_candidate,0,0.5589612753318554,0.3654822293211948,0.5649450393301735,0.19347904601066057,"It is found that the inconsistency becomes stable around 0.15 after day 15, implying that the day-to-day evolution process achieves stationarity and an acceptable degree of consistency.",POL-020_p20_c1,1,POL-020,20,supported,4,0.25
