candidate_id,selector,selected_text,selected_chunk_id,selected_rank,n_words,selection_score,reason
SBV2-ALL92-G027-C01,bm25_top1_raw,"models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",AD-009_p6_c3,1,65,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G027-C02,bm25_top1_raw,"models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",AD-009_p6_c3,1,65,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G027-C03,bm25_top1_raw,"models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",AD-009_p6_c3,1,65,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G027-C04,bm25_top1_raw,"approx. 1M 1 - v x v v v Lyft Level-5 [12] approx. 1,000h approx. 62.5M 1 1 v x v v v Talk2Car [8] 4.7h 9.2K 2 2 x x v v v OpenDV-2K [27] 2,059h 65.1M 240 S244 v x x x x ScenePilot-4K (ours) 3,847h 27.7M* 63°"" 1210** v v v v v “Frame sampling rate is2 Hz. “* Obtained based on video filenames. closed-loop. Open-loop benchmarks assess perception and reason- ing quality without directly controlling the vehicle, as represented by DriveLM [19], DriveBench [26], and object- or reasoning-centric benchm",AD-009_p3_c1,1,93,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G028-C01,bm25_top1_raw,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",AD-010_p5_c0,1,72,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G028-C02,bm25_top1_raw,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",AD-010_p5_c0,1,72,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G028-C03,bm25_top1_raw,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",AD-010_p5_c0,1,72,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G028-C04,bm25_top1_raw,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",AD-010_p5_c0,1,72,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G030-C01,bm25_top1_raw,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",AD-010_p2_c1,1,71,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G030-C02,bm25_top1_raw,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",AD-010_p2_c1,1,71,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G030-C03,bm25_top1_raw,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",AD-010_p2_c1,1,71,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G030-C04,bm25_top1_raw,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",AD-010_p2_c1,1,71,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G031-C01,bm25_top1_raw,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We test DriveVLM and DriveVLM-Dual on our proposed SUP-AD dataset and nuScenes dataset [44]. SUP-AD Dataset. The SUP-AD dataset is a dataset built by our proposed data mining and anno- tation pipeline. It i",AD-011_p7_c2,1,75,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G031-C02,bm25_top1_raw,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We test DriveVLM and DriveVLM-Dual on our proposed SUP-AD dataset and nuScenes dataset [44]. SUP-AD Dataset. The SUP-AD dataset is a dataset built by our proposed data mining and anno- tation pipeline. It i",AD-011_p7_c2,1,75,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G031-C03,bm25_top1_raw,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We test DriveVLM and DriveVLM-Dual on our proposed SUP-AD dataset and nuScenes dataset [44]. SUP-AD Dataset. The SUP-AD dataset is a dataset built by our proposed data mining and anno- tation pipeline. It i",AD-011_p7_c2,1,75,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G031-C04,bm25_top1_raw,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We test DriveVLM and DriveVLM-Dual on our proposed SUP-AD dataset and nuScenes dataset [44]. SUP-AD Dataset. The SUP-AD dataset is a dataset built by our proposed data mining and anno- tation pipeline. It i",AD-011_p7_c2,1,75,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G032-C01,bm25_top1_raw,"capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particularly in few- shot scenarios. Furthermore, DriveVLM-Dual exceeds state-of-the-art end-to-end motion planning methods. We have also deployed the model on a production vehicle, confirming that DriveVLM- Du",AD-011_p2_c1,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G032-C02,bm25_top1_raw,"capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particularly in few- shot scenarios. Furthermore, DriveVLM-Dual exceeds state-of-the-art end-to-end motion planning methods. We have also deployed the model on a production vehicle, confirming that DriveVLM- Du",AD-011_p2_c1,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G032-C03,bm25_top1_raw,"y2)]…… Trajectory Refinement Matching DriveVLM DriveVLM-Dual Sequence of Images Low Frequency High Frequency Prompting <DRIVLEVLM> Figure 1: DriveVLM and DriveVLM-Dual model pipelines. DriveVLM takes images as input and, through a Chain-of-Thought (CoT) mechanism, outputs scene description, scene analysis, and hierarchical planning results. DriveVLM-Dual further incorporates traditional 3D perception and trajectory planning modules to achieve spatial reasoning capability and real-time trajectory",AD-011_p3_c1,1,60,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G032-C04,bm25_top1_raw,"capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particularly in few- shot scenarios. Furthermore, DriveVLM-Dual exceeds state-of-the-art end-to-end motion planning methods. We have also deployed the model on a production vehicle, confirming that DriveVLM- Du",AD-011_p2_c1,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G033-C01,bm25_top1_raw,"DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban environments is un- derstanding complex and long-tail scenarios, such as challenging road conditions and delicate human behaviors. We introduce DriveVLM, an autonomous driving system leveraging Vision-L",AD-011_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G033-C02,bm25_top1_raw,"DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban environments is un- derstanding complex and long-tail scenarios, such as challenging road conditions and delicate human behaviors. We introduce DriveVLM, an autonomous driving system leveraging Vision-L",AD-011_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G033-C03,bm25_top1_raw,"DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban environments is un- derstanding complex and long-tail scenarios, such as challenging road conditions and delicate human behaviors. We introduce DriveVLM, an autonomous driving system leveraging Vision-L",AD-011_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G033-C04,bm25_top1_raw,"DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban environments is un- derstanding complex and long-tail scenarios, such as challenging road conditions and delicate human behaviors. We introduce DriveVLM, an autonomous driving system leveraging Vision-L",AD-011_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
