candidate_id,rank,page_number,section_hint,text_sha256,n_words,bm25_score
SBV2-ALL92-G135-C04,3,3,unknown,5306f67658c93f1e222958dcf8fe15492840d4fd9471c223d9448695dffd26fc,18,18.00957
SBV2-ALL92-G140-C01,1,1,unknown,e194c9eb561873f26d98d0af25e54dd2f4d7595ecc31010d5e6fbd2d0040399c,31,32.189968
SBV2-ALL92-G140-C01,2,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,26.105553
SBV2-ALL92-G140-C01,3,1,unknown,39fca9d42d0e4dcde1319d49adedba794495b10f1446e9518024027f0e8fc4ed,29,25.513749
SBV2-ALL92-G140-C02,1,1,unknown,e194c9eb561873f26d98d0af25e54dd2f4d7595ecc31010d5e6fbd2d0040399c,31,32.189968
SBV2-ALL92-G140-C02,2,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,26.105553
SBV2-ALL92-G140-C02,3,1,unknown,39fca9d42d0e4dcde1319d49adedba794495b10f1446e9518024027f0e8fc4ed,29,25.513749
SBV2-ALL92-G140-C03,1,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,26.105553
SBV2-ALL92-G140-C03,2,1,unknown,39fca9d42d0e4dcde1319d49adedba794495b10f1446e9518024027f0e8fc4ed,29,25.513749
SBV2-ALL92-G140-C03,3,1,unknown,e194c9eb561873f26d98d0af25e54dd2f4d7595ecc31010d5e6fbd2d0040399c,31,23.352139
SBV2-ALL92-G140-C04,1,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,26.105553
SBV2-ALL92-G140-C04,2,1,unknown,39fca9d42d0e4dcde1319d49adedba794495b10f1446e9518024027f0e8fc4ed,29,25.513749
SBV2-ALL92-G140-C04,3,1,unknown,e194c9eb561873f26d98d0af25e54dd2f4d7595ecc31010d5e6fbd2d0040399c,31,23.352139
SBV2-ALL92-G141-C01,1,1,unknown,fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,15,40.049574
SBV2-ALL92-G141-C01,2,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,23.325311
SBV2-ALL92-G141-C01,3,2,unknown,765658f37842d2f5d1a6013e4e50c9a9cf47cbbedee66703695ff2f3b2aede91,44,19.456329
SBV2-ALL92-G141-C02,1,1,unknown,fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,15,40.049574
SBV2-ALL92-G141-C02,2,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,34.250763
SBV2-ALL92-G141-C02,3,1,unknown,39fca9d42d0e4dcde1319d49adedba794495b10f1446e9518024027f0e8fc4ed,29,27.983142
SBV2-ALL92-G141-C03,1,1,unknown,fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,15,33.475402
SBV2-ALL92-G141-C03,2,2,unknown,765658f37842d2f5d1a6013e4e50c9a9cf47cbbedee66703695ff2f3b2aede91,44,23.459051
SBV2-ALL92-G141-C03,3,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,23.325311
SBV2-ALL92-G141-C04,1,1,unknown,fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,15,33.475402
SBV2-ALL92-G141-C04,2,2,unknown,765658f37842d2f5d1a6013e4e50c9a9cf47cbbedee66703695ff2f3b2aede91,44,23.459051
SBV2-ALL92-G141-C04,3,6,method,89ebf1b39795c3dccb6375fa2fc6f19b37de4309db10e87844ce0ff595683274,25,23.325311
SBV2-ALL92-G144-C01,1,1,unknown,fd19751487cc5a2335926136536cc17e959eaf62a73afcdaba0ce00592ba70ed,26,75.678388
SBV2-ALL92-G144-C01,2,1,unknown,1d3caa3a9c7e5242ca6be4c952d65dea662dd123dfdb24c0601717ea41aa8d8d,24,21.120047
SBV2-ALL92-G144-C01,3,5,unknown,c02a044ab8d717fe740dec188907801eec27ef0634c2673b00ae667404471675,24,19.245539
SBV2-ALL92-G144-C02,1,1,unknown,fd19751487cc5a2335926136536cc17e959eaf62a73afcdaba0ce00592ba70ed,26,75.678388
SBV2-ALL92-G144-C02,2,6,unknown,8bbf99657067699e891e2e2bb0642b1efc26cfcdb769df47dac19908f33d03b5,19,22.167965
SBV2-ALL92-G144-C02,3,1,unknown,1d3caa3a9c7e5242ca6be4c952d65dea662dd123dfdb24c0601717ea41aa8d8d,24,21.120047
SBV2-ALL92-G144-C03,1,1,unknown,fd19751487cc5a2335926136536cc17e959eaf62a73afcdaba0ce00592ba70ed,26,75.474609
SBV2-ALL92-G144-C03,2,1,unknown,3b140d9642bc4c8df62751b69b21fd96c88127e4ad96483dd99b76169abed57e,30,21.491799
SBV2-ALL92-G144-C03,3,2,unknown,e506c031fe96545705c20ff4e7dbe6346a94e3240e6e76d96e53379a634a528a,7,19.96731
SBV2-ALL92-G144-C04,1,1,unknown,fd19751487cc5a2335926136536cc17e959eaf62a73afcdaba0ce00592ba70ed,26,58.517849
SBV2-ALL92-G144-C04,2,1,unknown,1d3caa3a9c7e5242ca6be4c952d65dea662dd123dfdb24c0601717ea41aa8d8d,24,21.120047
SBV2-ALL92-G144-C04,3,2,unknown,197023052bcc5b384c26f6c11f5bb1971ffbe659f9d550698a7150ae0fd505df,11,18.393815
SBV2-ALL92-G145-C01,1,2,unknown,5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,30,58.673575
SBV2-ALL92-G145-C01,2,1,unknown,066aef6b0e296c4de330e73b5e7e58a24dbfccebcb4830b186848df05c79774a,15,28.545868
SBV2-ALL92-G145-C01,3,1,unknown,be326c1b65e5b2f1cf7350473110cc23a66ce6d1b5993225f49e29b2684a5a23,18,26.182172
SBV2-ALL92-G145-C02,1,2,unknown,5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,30,54.753866
SBV2-ALL92-G145-C02,2,1,unknown,066aef6b0e296c4de330e73b5e7e58a24dbfccebcb4830b186848df05c79774a,15,23.682516
SBV2-ALL92-G145-C02,3,1,unknown,5dafafbfe58c9a806de30bae6101dfaf1f8d94c89544c0495f9089f34beb0f5b,19,22.338079
SBV2-ALL92-G145-C03,1,2,unknown,5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,30,48.770481
SBV2-ALL92-G145-C03,2,1,unknown,637b05412db8726c84faea414b9adf7c08f07df75dd5f44ee878ed5bf751a870,23,18.549988
SBV2-ALL92-G145-C03,3,1,unknown,5dafafbfe58c9a806de30bae6101dfaf1f8d94c89544c0495f9089f34beb0f5b,19,18.159837
SBV2-ALL92-G145-C04,1,2,unknown,5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,30,34.990276
SBV2-ALL92-G145-C04,2,21,unknown,ad05f36bf32eb20e6cd8d42fc69850e06f41369b691c72684ed58791d612788a,25,14.710792
SBV2-ALL92-G145-C04,3,21,unknown,ad05f36bf32eb20e6cd8d42fc69850e06f41369b691c72684ed58791d612788a,25,14.710792
SBV2-ALL92-G146-C01,1,2,unknown,4fee4ca5e1b32ddaa04c867926cbae879c9a16a44988d4d68f437fc268e56bb9,25,31.775635
SBV2-ALL92-G146-C01,2,6,unknown,299bcecec66dc329b81022b184c4875aaddfb1b53e2800f5e1ad11fddc98fd4b,32,18.676596
SBV2-ALL92-G146-C01,3,4,unknown,4eb080d7d9ddce210891043e16abb768172671dcacd713b9763f2778409cd059,19,17.074295
SBV2-ALL92-G146-C02,1,2,unknown,4fee4ca5e1b32ddaa04c867926cbae879c9a16a44988d4d68f437fc268e56bb9,25,31.775635
SBV2-ALL92-G146-C02,2,6,unknown,299bcecec66dc329b81022b184c4875aaddfb1b53e2800f5e1ad11fddc98fd4b,32,18.676596
SBV2-ALL92-G146-C02,3,4,unknown,4eb080d7d9ddce210891043e16abb768172671dcacd713b9763f2778409cd059,19,17.074295
SBV2-ALL92-G146-C03,1,2,unknown,4fee4ca5e1b32ddaa04c867926cbae879c9a16a44988d4d68f437fc268e56bb9,25,27.041345
SBV2-ALL92-G146-C03,2,6,unknown,299bcecec66dc329b81022b184c4875aaddfb1b53e2800f5e1ad11fddc98fd4b,32,18.676596
SBV2-ALL92-G146-C03,3,1,unknown,8806dcad6e629ef0e5f3441b9de77884069fe9c5360b2b13cef4e6c8528f770c,18,17.349462
SBV2-ALL92-G146-C04,1,2,unknown,4fee4ca5e1b32ddaa04c867926cbae879c9a16a44988d4d68f437fc268e56bb9,25,20.294252
SBV2-ALL92-G146-C04,2,6,unknown,299bcecec66dc329b81022b184c4875aaddfb1b53e2800f5e1ad11fddc98fd4b,32,18.676596
SBV2-ALL92-G146-C04,3,3,unknown,6ad4d194908879b65c88e091f4e21a3eddf7ab65da240db2ce6d1145921338ac,22,16.080845
SBV2-ALL92-G158-C01,1,8,experiment,fe8da5f76cd71dd4aa54dd2ad2c6cf019f6689ddbc8726397b6e85c3888839cb,37,39.778509
SBV2-ALL92-G158-C01,2,8,unknown,c3b529dbc1f6702ee13c1325f9aaf2654ac133b058236321959fe22263ca2882,41,38.16363
SBV2-ALL92-G158-C01,3,10,unknown,d91d3794d85f859f6b85c51e11a94e5dce5cf2afa4f476b2f484da96416a20f7,29,30.536386
SBV2-ALL92-G158-C02,1,8,experiment,fe8da5f76cd71dd4aa54dd2ad2c6cf019f6689ddbc8726397b6e85c3888839cb,37,31.532668
SBV2-ALL92-G158-C02,2,8,unknown,c3b529dbc1f6702ee13c1325f9aaf2654ac133b058236321959fe22263ca2882,41,30.266964
SBV2-ALL92-G158-C02,3,10,unknown,d91d3794d85f859f6b85c51e11a94e5dce5cf2afa4f476b2f484da96416a20f7,29,27.622165
SBV2-ALL92-G158-C03,1,8,experiment,fe8da5f76cd71dd4aa54dd2ad2c6cf019f6689ddbc8726397b6e85c3888839cb,37,36.30721
SBV2-ALL92-G158-C03,2,8,unknown,c3b529dbc1f6702ee13c1325f9aaf2654ac133b058236321959fe22263ca2882,41,34.839325
SBV2-ALL92-G158-C03,3,10,unknown,d91d3794d85f859f6b85c51e11a94e5dce5cf2afa4f476b2f484da96416a20f7,29,27.039004
SBV2-ALL92-G158-C04,1,8,experiment,fe8da5f76cd71dd4aa54dd2ad2c6cf019f6689ddbc8726397b6e85c3888839cb,37,35.232717
SBV2-ALL92-G158-C04,2,8,unknown,c3b529dbc1f6702ee13c1325f9aaf2654ac133b058236321959fe22263ca2882,41,33.810332
SBV2-ALL92-G158-C04,3,10,unknown,d91d3794d85f859f6b85c51e11a94e5dce5cf2afa4f476b2f484da96416a20f7,29,30.536386
SBV2-ALL92-G161-C01,1,13,unknown,934a063d63ad27ed490180335ba29db177e40c20d7ce11716a5b152dc8144c45,22,37.415609
SBV2-ALL92-G161-C01,2,28,unknown,dfe3f32f4de7f79a9ec9f12bf0171565dc76d61b508cba4ac6db50478adeb9c5,19,15.168755
SBV2-ALL92-G161-C01,3,2,unknown,cebcbc22924b4f8353d373e1aff07d0787db64440ce75097f5b371411d726b0f,7,14.99543
SBV2-ALL92-G161-C02,1,13,unknown,934a063d63ad27ed490180335ba29db177e40c20d7ce11716a5b152dc8144c45,22,37.415609
SBV2-ALL92-G161-C02,2,6,method,ec5258fc6fc672b04a72fb4cd84ac469d3c3b4e7fb1be1fe1f76577ac5a81633,39,18.728052
SBV2-ALL92-G161-C02,3,28,unknown,dfe3f32f4de7f79a9ec9f12bf0171565dc76d61b508cba4ac6db50478adeb9c5,19,15.168755
SBV2-ALL92-G161-C03,1,13,unknown,934a063d63ad27ed490180335ba29db177e40c20d7ce11716a5b152dc8144c45,22,37.415609
SBV2-ALL92-G161-C03,2,7,result,7e52ee15b0c1098b0e8beaa6209aca5d0220cc3417a4f7216c0851ca65421d17,8,16.900303
SBV2-ALL92-G161-C03,3,7,unknown,7e52ee15b0c1098b0e8beaa6209aca5d0220cc3417a4f7216c0851ca65421d17,8,16.900303
SBV2-ALL92-G161-C04,1,13,unknown,934a063d63ad27ed490180335ba29db177e40c20d7ce11716a5b152dc8144c45,22,32.370283
SBV2-ALL92-G161-C04,2,3,unknown,a5ad06e8268a64c4ec45da5067744ea5436849cce93c2306d6c6f3db3f39090a,22,22.441687
SBV2-ALL92-G161-C04,3,11,experiment,e16aefcdac49438366852cc45b985932fd63df313f0b05d3dea61871ffefd542,16,19.107002
SBV2-ALL92-G163-C01,1,1,unknown,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,57.438804
SBV2-ALL92-G163-C01,2,1,result,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,57.438804
SBV2-ALL92-G163-C01,3,3,figure,61affb8ab63fb6d13ba5e2e268966e5ec4074e516ab68add7f4d97ba8dbec273,52,30.061682
SBV2-ALL92-G163-C02,1,1,unknown,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,34.801257
SBV2-ALL92-G163-C02,2,1,result,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,34.801257
SBV2-ALL92-G163-C02,3,16,table,6b62c5aad101ab1784cd678d2a274392cdc7700c6eaeb52c989563460e107add,6,18.242387
SBV2-ALL92-G163-C03,1,1,unknown,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,31.49436
SBV2-ALL92-G163-C03,2,1,result,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,31.49436
SBV2-ALL92-G163-C03,3,3,figure,61affb8ab63fb6d13ba5e2e268966e5ec4074e516ab68add7f4d97ba8dbec273,52,20.883848
SBV2-ALL92-G163-C04,1,1,unknown,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,45.835982
SBV2-ALL92-G163-C04,2,1,result,fbf0960a0929f5b2f3bc3736249c00e92fdf4650eac9c91dabe83d941d4d6995,23,45.835982
SBV2-ALL92-G163-C04,3,3,figure,5cc6c5b20cc2c7f5c09555c4f87397cdd133a9402a92133076ea46cf90300f4c,37,27.455188
SBV2-ALL92-G164-C01,1,5,unknown,f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,31,49.21656
SBV2-ALL92-G164-C01,2,1,result,57c60470e812636c538eb09dee978c515bae8ab69455aea6f0b3b014b22a3960,22,31.692249
SBV2-ALL92-G164-C01,3,1,unknown,85710bc1442912eedcf015771aa7de61ecab9a04b935ea02bb3add6528c833ef,18,26.6331
SBV2-ALL92-G164-C02,1,5,unknown,f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,31,44.71754
SBV2-ALL92-G164-C02,2,1,result,57c60470e812636c538eb09dee978c515bae8ab69455aea6f0b3b014b22a3960,22,31.692249
SBV2-ALL92-G164-C02,3,1,unknown,85710bc1442912eedcf015771aa7de61ecab9a04b935ea02bb3add6528c833ef,18,26.6331
SBV2-ALL92-G164-C03,1,1,unknown,85710bc1442912eedcf015771aa7de61ecab9a04b935ea02bb3add6528c833ef,18,26.6331
SBV2-ALL92-G164-C03,2,1,result,57c60470e812636c538eb09dee978c515bae8ab69455aea6f0b3b014b22a3960,22,25.202382
SBV2-ALL92-G164-C03,3,5,unknown,f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,31,23.959035
SBV2-ALL92-G164-C04,1,5,unknown,f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,31,49.21656
SBV2-ALL92-G164-C04,2,1,result,57c60470e812636c538eb09dee978c515bae8ab69455aea6f0b3b014b22a3960,22,31.692249
SBV2-ALL92-G164-C04,3,1,unknown,85710bc1442912eedcf015771aa7de61ecab9a04b935ea02bb3add6528c833ef,18,26.6331
SBV2-ALL92-G166-C01,1,5,unknown,3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,50,41.369501
SBV2-ALL92-G166-C01,2,6,unknown,3bf87da18411f6ec1d08227381417e5b0997ac7c260528a2ae85d920ede3143b,8,17.5161
SBV2-ALL92-G166-C01,3,11,unknown,a9c80553c45a84433e8d49d5856dab04f3a0f2f05c001e98ed95b07243ff3616,22,17.120628
SBV2-ALL92-G166-C02,1,5,unknown,3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,50,37.543073
SBV2-ALL92-G166-C02,2,6,unknown,3bf87da18411f6ec1d08227381417e5b0997ac7c260528a2ae85d920ede3143b,8,17.5161
SBV2-ALL92-G166-C02,3,11,unknown,a9c80553c45a84433e8d49d5856dab04f3a0f2f05c001e98ed95b07243ff3616,22,17.120628
SBV2-ALL92-G166-C03,1,5,unknown,3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,50,29.4764
SBV2-ALL92-G166-C03,2,1,unknown,05d8bed4e8f931eb1f08c4e6c688fc6f236bd3f6919eb67853f7b9d9133f1230,26,16.464158
SBV2-ALL92-G166-C03,3,27,unknown,f624bf4be8f46d0cbd7e80ccb43d0396bbee7d1df0bb4a73e46ec0a71c52335a,9,16.4329
SBV2-ALL92-G166-C04,1,5,unknown,3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,50,41.369501
SBV2-ALL92-G166-C04,2,6,unknown,3bf87da18411f6ec1d08227381417e5b0997ac7c260528a2ae85d920ede3143b,8,17.5161
SBV2-ALL92-G166-C04,3,11,unknown,a9c80553c45a84433e8d49d5856dab04f3a0f2f05c001e98ed95b07243ff3616,22,17.120628
SBV2-ALL92-G167-C01,1,1,unknown,9456a3600da8e28e28be6bd81fa4596966d3e3dc02c1eb76cc57a1f3c3577564,29,22.011384
SBV2-ALL92-G167-C01,2,25,unknown,a426f6fd95e3e10904b2cea5d2a217741747574ea5b406bf01ca1100137477c6,11,18.908759
SBV2-ALL92-G167-C01,3,4,method,05b8f508f59dfb04fe669cc48ddc55cb6f1ef762b9a63d602f58e6629ae997ec,20,17.341157
SBV2-ALL92-G167-C02,1,1,unknown,9456a3600da8e28e28be6bd81fa4596966d3e3dc02c1eb76cc57a1f3c3577564,29,22.011384
SBV2-ALL92-G167-C02,2,25,unknown,a426f6fd95e3e10904b2cea5d2a217741747574ea5b406bf01ca1100137477c6,11,18.908759
SBV2-ALL92-G167-C02,3,5,unknown,5ee49cc91fc853d0501de93d817a8bfb412dee6fb32953c849a7013ed586c300,21,18.406494
SBV2-ALL92-G167-C03,1,1,unknown,9456a3600da8e28e28be6bd81fa4596966d3e3dc02c1eb76cc57a1f3c3577564,29,25.445599
SBV2-ALL92-G167-C03,2,5,unknown,e2647b2a4216bffe5f34b70a9a4d9b141c5d4c3326b8c2fe8f2f2c98cd66695a,22,19.219469
SBV2-ALL92-G167-C03,3,5,result,e2647b2a4216bffe5f34b70a9a4d9b141c5d4c3326b8c2fe8f2f2c98cd66695a,22,19.219469
SBV2-ALL92-G167-C04,1,1,unknown,9456a3600da8e28e28be6bd81fa4596966d3e3dc02c1eb76cc57a1f3c3577564,29,22.011384
SBV2-ALL92-G167-C04,2,25,unknown,17b26e8f57620454dcce83e068c695b18bd249979889264f9033ead6879789dc,27,20.056766
SBV2-ALL92-G167-C04,3,25,unknown,a426f6fd95e3e10904b2cea5d2a217741747574ea5b406bf01ca1100137477c6,11,18.908759
SBV2-ALL92-G168-C01,1,4,method,009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,18,55.232265
SBV2-ALL92-G168-C01,2,7,unknown,9e6592f97340f6de5b9d2ae221335f6366ec96610879e947d923cda03c033050,11,41.301648
SBV2-ALL92-G168-C01,3,4,unknown,624231629779d2526f4689ae9e063fb342e4cbbeb935385a49ffb52cae8043bb,19,31.566646
SBV2-ALL92-G168-C02,1,4,method,009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,18,55.232265
SBV2-ALL92-G168-C02,2,7,unknown,9e6592f97340f6de5b9d2ae221335f6366ec96610879e947d923cda03c033050,11,41.301648
SBV2-ALL92-G168-C02,3,4,unknown,624231629779d2526f4689ae9e063fb342e4cbbeb935385a49ffb52cae8043bb,19,31.566646
SBV2-ALL92-G168-C03,1,4,method,009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,18,30.085059
SBV2-ALL92-G168-C03,2,7,unknown,9e6592f97340f6de5b9d2ae221335f6366ec96610879e947d923cda03c033050,11,29.339628
SBV2-ALL92-G168-C03,3,3,unknown,af54bfff9eb35628a5aa79fc144b53c228814844f7e947c55e3a7e6302fa8f08,13,22.121694
SBV2-ALL92-G168-C04,1,4,method,009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,18,40.419058
SBV2-ALL92-G168-C04,2,7,unknown,9e6592f97340f6de5b9d2ae221335f6366ec96610879e947d923cda03c033050,11,34.985653
SBV2-ALL92-G168-C04,3,3,unknown,af54bfff9eb35628a5aa79fc144b53c228814844f7e947c55e3a7e6302fa8f08,13,22.121694
SBV2-ALL92-G170-C01,1,1,method,6ee62932ae16b9696a0f01f90c510191acdbfefa57bb9cce83d532141c36283f,20,45.994138
SBV2-ALL92-G170-C01,2,1,unknown,0d9f6fc79ba1f10c201fd9fdd9523d5db4140305d13a586b7cd399ee0f78abc6,22,44.822478
SBV2-ALL92-G170-C01,3,5,unknown,07bd1249593f2b26e94784dd336230b148f83a92d44d725b764445d569fb1a2b,24,31.249447
SBV2-ALL92-G170-C02,1,1,method,6ee62932ae16b9696a0f01f90c510191acdbfefa57bb9cce83d532141c36283f,20,45.994138
SBV2-ALL92-G170-C02,2,1,unknown,0d9f6fc79ba1f10c201fd9fdd9523d5db4140305d13a586b7cd399ee0f78abc6,22,44.822478
SBV2-ALL92-G170-C02,3,5,unknown,07bd1249593f2b26e94784dd336230b148f83a92d44d725b764445d569fb1a2b,24,31.249447
SBV2-ALL92-G170-C03,1,1,method,6ee62932ae16b9696a0f01f90c510191acdbfefa57bb9cce83d532141c36283f,20,39.440544
SBV2-ALL92-G170-C03,2,1,unknown,0d9f6fc79ba1f10c201fd9fdd9523d5db4140305d13a586b7cd399ee0f78abc6,22,38.449771
SBV2-ALL92-G170-C03,3,5,unknown,07bd1249593f2b26e94784dd336230b148f83a92d44d725b764445d569fb1a2b,24,31.249447
SBV2-ALL92-G170-C04,1,1,method,6ee62932ae16b9696a0f01f90c510191acdbfefa57bb9cce83d532141c36283f,20,45.994138
SBV2-ALL92-G170-C04,2,1,unknown,0d9f6fc79ba1f10c201fd9fdd9523d5db4140305d13a586b7cd399ee0f78abc6,22,44.822478
SBV2-ALL92-G170-C04,3,5,unknown,07bd1249593f2b26e94784dd336230b148f83a92d44d725b764445d569fb1a2b,24,31.249447
SBV2-ALL92-G172-C01,1,1,unknown,32a96380ba42c4f046d3c0fe13af61cdbc31d3ac3e2bc72505393d4b9449a8e4,30,52.245936
SBV2-ALL92-G172-C01,2,7,unknown,ae9d3485cdadc3f619d3615a09bf5f5d9568a588e3747751164ec3c5cc1ada41,14,27.805177
SBV2-ALL92-G172-C01,3,8,unknown,7c6cabdfe9788a4f1e78bd62b282c0030a20ece8cf34532939f628875bd7c15d,23,25.087369
SBV2-ALL92-G172-C02,1,1,unknown,32a96380ba42c4f046d3c0fe13af61cdbc31d3ac3e2bc72505393d4b9449a8e4,30,52.245936
SBV2-ALL92-G172-C02,2,7,unknown,ae9d3485cdadc3f619d3615a09bf5f5d9568a588e3747751164ec3c5cc1ada41,14,27.805177
SBV2-ALL92-G172-C02,3,8,unknown,7c6cabdfe9788a4f1e78bd62b282c0030a20ece8cf34532939f628875bd7c15d,23,25.087369
SBV2-ALL92-G172-C03,1,1,unknown,32a96380ba42c4f046d3c0fe13af61cdbc31d3ac3e2bc72505393d4b9449a8e4,30,54.964137
SBV2-ALL92-G172-C03,2,7,unknown,93ad047f9a1d732dd31f2453ad033141861dd5d0b8764e309bac4c919d4ad7b7,16,30.898584
SBV2-ALL92-G172-C03,3,4,result,f7017e828de873079b4218fb5dfede6dc8c620e2517a050734a38e1cd580d671,26,28.915212
SBV2-ALL92-G172-C04,1,1,unknown,32a96380ba42c4f046d3c0fe13af61cdbc31d3ac3e2bc72505393d4b9449a8e4,30,41.025214
SBV2-ALL92-G172-C04,2,7,unknown,ecd31b700825e48a40efabeb2d38b850d1c213d23c6c46f73b9d72a0ad7af7b1,13,23.926832
SBV2-ALL92-G172-C04,3,15,unknown,29b794c78d6660c14f145018033e6e7a436531d12058840dedbcb203a1e937de,25,18.517193
SBV2-ALL92-G175-C01,1,6,unknown,0b853e11a541b021d8ee3ca3ebe2cf82adce48afaf3c1edaf1d1b3eccbf6962e,45,30.00156
SBV2-ALL92-G175-C01,2,6,unknown,88ab7adcbd7fb4960dc7196cec76648be59471398d45cfb480658452e5945fe8,44,30.00156
SBV2-ALL92-G175-C01,3,7,unknown,e492ce71caa47b72dd25f1c972b8da6dcb44a9aad51c2faed602883bbe8cd4d6,27,29.382226
SBV2-ALL92-G175-C02,1,6,unknown,0b853e11a541b021d8ee3ca3ebe2cf82adce48afaf3c1edaf1d1b3eccbf6962e,45,30.00156
SBV2-ALL92-G175-C02,2,6,unknown,88ab7adcbd7fb4960dc7196cec76648be59471398d45cfb480658452e5945fe8,44,30.00156
SBV2-ALL92-G175-C02,3,7,unknown,e492ce71caa47b72dd25f1c972b8da6dcb44a9aad51c2faed602883bbe8cd4d6,27,29.382226
SBV2-ALL92-G175-C03,1,7,unknown,e492ce71caa47b72dd25f1c972b8da6dcb44a9aad51c2faed602883bbe8cd4d6,27,26.699312
SBV2-ALL92-G175-C03,2,6,unknown,0b853e11a541b021d8ee3ca3ebe2cf82adce48afaf3c1edaf1d1b3eccbf6962e,45,25.683302
SBV2-ALL92-G175-C03,3,6,unknown,88ab7adcbd7fb4960dc7196cec76648be59471398d45cfb480658452e5945fe8,44,25.683302
SBV2-ALL92-G175-C04,1,7,unknown,8b65466dc3f5d7d10056334852e01cefc68d832de69317418b6daeafbe92f5b4,59,27.665618
SBV2-ALL92-G175-C04,2,7,unknown,e76c9a31fedd9984496d7be7bb6df5cba2677ce781639b464891ee317a549fe3,29,27.054894
SBV2-ALL92-G175-C04,3,7,unknown,e492ce71caa47b72dd25f1c972b8da6dcb44a9aad51c2faed602883bbe8cd4d6,27,26.699312
SBV2-ALL92-G178-C01,1,2,unknown,1716c058782273c27b61c27fdc305f7b9ca9dadfe644078505b517ea9f6f2f9a,18,65.571853
SBV2-ALL92-G178-C01,2,1,unknown,498d8db67b140fddccb8143d033fa06a5b66b951eeb57d45bed246258307f9a6,16,60.479309
SBV2-ALL92-G178-C01,3,6,unknown,5a80a7843b40dd5c8ea83866865b5935d210cc18493e64444839af966cee8293,25,24.916899
SBV2-ALL92-G178-C02,1,2,unknown,1716c058782273c27b61c27fdc305f7b9ca9dadfe644078505b517ea9f6f2f9a,18,65.571853
SBV2-ALL92-G178-C02,2,1,unknown,498d8db67b140fddccb8143d033fa06a5b66b951eeb57d45bed246258307f9a6,16,60.479309
SBV2-ALL92-G178-C02,3,6,unknown,5a80a7843b40dd5c8ea83866865b5935d210cc18493e64444839af966cee8293,25,24.916899
SBV2-ALL92-G178-C03,1,2,unknown,1716c058782273c27b61c27fdc305f7b9ca9dadfe644078505b517ea9f6f2f9a,18,53.658102
SBV2-ALL92-G178-C03,2,1,unknown,498d8db67b140fddccb8143d033fa06a5b66b951eeb57d45bed246258307f9a6,16,48.217512
SBV2-ALL92-G178-C03,3,9,unknown,c94b4314b30afd496f35469d29e30c5232ddda0a869b77f46e300895511f988d,17,17.633902
