candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes
SBV2-ALL92-G011-STRONG,SBV2-ALL92-G011,AD-004-S2,AD-004,autonomous_driving,Bench2Drive-Robust: Benchmarking Closed-Loop Autonomous Driving under Deployment Perturbations,https://arxiv.org/abs/2605.18059,2605.18059,pdfs/AD-004__2605.18059.pdf,1,pdf_page_1,metric_result,"Our results show that these deployment-related perturbations can substantially degrade closed-loop driving performance, revealing robustness challenges that are not fully captured by conventional image-level corruption evaluations.",2e468defa01a774da820450135224a9f0b56eb244b26ae8f532346ed88af992f,strong_action_overclaim,issue,escalation,not_contradiction,Bench2Drive-Robust reports that perturbations substantially degrade closed-loop performance and reveal a comprehensive failure taxonomy for closed-loop planners during evaluation.,8ebf77131e03cbcd56b603064c701419ab20623ce8281264eb9ae46544826a20,success,same_frame_four_variant_generation,ai_preannotated,False,,,True,AI-preannotated candidate claim; not gold and not final.
SBV2-ALL92-G011-CONTRA,SBV2-ALL92-G011,AD-004-S2,AD-004,autonomous_driving,Bench2Drive-Robust: Benchmarking Closed-Loop Autonomous Driving under Deployment Perturbations,https://arxiv.org/abs/2605.18059,2605.18059,pdfs/AD-004__2605.18059.pdf,1,pdf_page_1,metric_result,"Our results show that these deployment-related perturbations can substantially degrade closed-loop driving performance, revealing robustness challenges that are not fully captured by conventional image-level corruption evaluations.",2e468defa01a774da820450135224a9f0b56eb244b26ae8f532346ed88af992f,contradiction_candidate,issue,non_escalation,contradiction,Bench2Drive-Robust reports that perturbations preserve closed-loop performance and match the robustness signals from image-level corruption evaluations in results.,995fa58c44a58e2b2542d40a65c226709e9688591a9a4594f7c371515e6ba3d1,success,same_frame_four_variant_generation,ai_preannotated,False,,,True,AI-preannotated candidate claim; not gold and not final.
SBV2-ALL92-G013-C01,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,3,pdf_page_3,experiment_setup,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,supported,no_issue,non_escalation,not_contradiction,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for its evaluation pipeline and renderer tests.,f9e528eec7a2de8975dbe789508d36265460b229cbc62b91278252519e7f90d7,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G013-C02,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,3,pdf_page_3,experiment_setup,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,mild_scope_overclaim,issue,escalation,not_contradiction,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for evaluation pipelines with several renderer comparisons.,c3f09b7c977b3dbef81baba54b14d69299a4af4cd76f7a4971222443a952ca37,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G013-C03,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,3,pdf_page_3,experiment_setup,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,strong_action_overclaim,issue,escalation,not_contradiction,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for benchmark-scale evaluation pipelines and renderer comparisons.,e9b1fb935f767beb6956fa5d20ef39cbd03d1f28731c910dea00ea0ffbc2504b,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G013-C04,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,3,pdf_page_3,experiment_setup,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",fa87fb62c6b02c85492006b8cd7309a6c3c45c74f9e032e22c01a6740741eb5d,contradiction_candidate,issue,non_escalation,contradiction,The Bench2Drive-R study implements an open-loop noninteractive simulation platform unrelated to nuPlan for its evaluation pipeline and renderer tests.,35b843d94ec0b809d1175d188729ac248e3e87d682f8daaf78217b48acae6337,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G014-C01,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,9,pdf_page_9,metric_result,"2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,supported,no_issue,non_escalation,not_contradiction,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with a lower FID score.",0a2538bc56eda4000f59e233e84cf34c129391343463eaa58cb9748b9ff4d724,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G014-C02,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,9,pdf_page_9,metric_result,"2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,mild_scope_overclaim,issue,escalation,not_contradiction,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with lower FID and stronger segmentation scores.",18e4b3449ec9822be07bfc132b8f42c0107efd1a1a01229713261166b5d21a51,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G014-C03,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,9,pdf_page_9,metric_result,"2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,strong_action_overclaim,issue,escalation,not_contradiction,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with lower FID, perception, and segmentation scores.",8695974d9d2869a18060ec97b1fa08e87474455861774bc6d737baf66780ef5f,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G014-C04,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,Bench2Drive-R: Realistic Reactive Closed-Loop Benchmark,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,9,pdf_page_9,metric_result,"2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",9d29a849f0cee133742cdebd54ed9ec73cc2b339ee6f007bebc610b315df129a,contradiction_candidate,issue,non_escalation,contradiction,"Table 2 reports Bench2Drive-R achieves worse generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with a higher FID score.",0a8e6bad15628888dc91f4820a50978c7fd98b2db232ed1a6837f74058534854,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G017-C01,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,metric_result,"OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",697d9fe451b3388f19bb284f9570cfbc3a89c107425c8899513590342e8f4390,supported,no_issue,non_escalation,not_contradiction,"OmniDrive records the highest ADVLM metrics in BENCH2ADVLM, reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score.",bf5a8e91a06d0af05bd2a17e25ec4d53eace8042864041f1e49c448ab91bee1f,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G017-C02,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,metric_result,"OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",697d9fe451b3388f19bb284f9570cfbc3a89c107425c8899513590342e8f4390,mild_scope_overclaim,issue,escalation,not_contradiction,"OmniDrive records the highest ADVLM metrics in BENCH2ADVLM, reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score for planning reliability.",557625c5113c0197a8ef3853120a7a6f8a20df81e3270100eadf2c7ddab4be0f,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G017-C03,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,metric_result,"OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",697d9fe451b3388f19bb284f9570cfbc3a89c107425c8899513590342e8f4390,strong_action_overclaim,issue,escalation,not_contradiction,"OmniDrive records the highest ADVLM metrics in BENCH2ADVLM, reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score with reliable planning.",61375f766827f31fc8c9ecf11ca9636febe81925a0eff04bf3964c7b53e15f04,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G017-C04,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,metric_result,"OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",697d9fe451b3388f19bb284f9570cfbc3a89c107425c8899513590342e8f4390,contradiction_candidate,issue,non_escalation,contradiction,"OmniDrive records weaker ADVLM metrics in BENCH2ADVLM, despite reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score.",28a664bd9ec7d087ea2b28c894d46f3c5f0626af0ae60cbd206163cfac435223,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G018-C01,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,limitation,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",63768ac8a0c3a41266ba78375a734cbf983eea693a7cc7f5da2ad506d5d1af48,supported,no_issue,non_escalation,not_contradiction,"BENCH2ADVLM reports that overall ADVLM performance remains relatively low, indicating current models still face significant limitations in closed-loop evaluation.",534ff54e74dd6f210761a710ef8245ec86b050247eeda7a0f8bdc06dd3869934,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G018-C02,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,limitation,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",63768ac8a0c3a41266ba78375a734cbf983eea693a7cc7f5da2ad506d5d1af48,mild_scope_overclaim,issue,escalation,not_contradiction,"BENCH2ADVLM reports that overall ADVLM performance remains relatively low, indicating current models still face significant limitations in several evaluated metrics.",c836b75cb072a6336267fac5ed95325b380c117f3885788b10ac845037470b60,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G018-C03,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,limitation,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",63768ac8a0c3a41266ba78375a734cbf983eea693a7cc7f5da2ad506d5d1af48,strong_action_overclaim,issue,escalation,not_contradiction,"BENCH2ADVLM reports that overall ADVLM performance remains relatively low, indicating current models remain unreliable for closed-loop evaluation benchmarks in this study.",a72de670a2c76feb47b3b0d0622c78d81eb11f4639a1e5f7dac5ce453bf5c6ba,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G018-C04,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,Bench2ADVLM,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,7,pdf_page_7,limitation,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",63768ac8a0c3a41266ba78375a734cbf983eea693a7cc7f5da2ad506d5d1af48,contradiction_candidate,issue,non_escalation,contradiction,"BENCH2ADVLM reports that overall ADVLM performance remains relatively high, indicating current models face minimal limitations in closed-loop evaluation in this study.",e4c6739cdadc5be693e844d7dea38e7e69969fabe7d96ef72d0d62cea0a8bd18,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G019-C01,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,RoboDriveVLM / RoboDriveBench,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,6,pdf_page_6,experiment_setup,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",d6e6dfa236313d7fa26da23cf16507d18528c5c6cf952679340daf0af5cf698f,supported,no_issue,non_escalation,not_contradiction,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for two epochs on nuScenes with a learning rate of 2e-4.,f499d79332b2fd33b3540268908551983fd00b933cb71eb621724ea1b79d44c8,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
