candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G020-C01,RoboDriveVLM-TTA records the best overall AvgL2-Prompt and AvgCol-Prompt results while maintaining relatively low MCL2 and MCC values under prompt corruption.,"[RANK=1][PDF=AD-007][PAGE=6] metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning",supported,bm25_top1,AD-007,AD-007_p6_c4,1,6,False
SBV2-ALL92-G020-C02,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, and MCL2 results while maintaining relatively low MCC values under prompt corruption.","[RANK=1][PDF=AD-007][PAGE=6] metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning",mild_scope_overclaim,bm25_top1,AD-007,AD-007_p6_c4,1,6,False
SBV2-ALL92-G020-C03,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, MCL2, and MCC results under camera corruption and prompt corruption in benchmark evaluation.",[RANK=1][PDF=AD-007][PAGE=7] Model Clean Dark Brightness Snow Fog Rain Motion avgL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 Uniad 0.66 0.84 127.27 0.82 124.24 1.05 159.09 0.81 122.73 0.91 137.88 1.18 178.79 VAD-Base 0.72 0.77 106.94 0.74 102.78 1.11 154.17 0.75 104.17 0.81 112.50 0.96 133.33 DriveVLM 0.69 0.85 123.03 0.81 117.17 0.86 124.15 0.81 116.32 0.77 111.45 0.77 111.70 OpenEMMA 0.95 1.09 115.24 1.08 113.99 1.10 116.11 1.08 114.45 1.09 115.21 1.09 114.77 RoboDriveVLM∗ 0.43 0.65 152.86 0.56 13,strong_action_overclaim,bm25_top1,AD-007,AD-007_p7_c0,1,7,False
SBV2-ALL92-G020-C04,RoboDriveVLM-TTA records weaker AvgL2-Prompt and AvgCol-Prompt results while maintaining higher MCL2 and MCC values under prompt corruption in benchmark evaluation.,"[RANK=1][PDF=AD-007][PAGE=6] reasoning method through multi-turn dialogues to first generate scene descriptions and identify critical objects before ultimately predicting the trajectory. In contrast, OpenEMMA takes a 5-second history of vehicle speed and curvature along with a single current front-view image as input, using a similar chain-of-thought process to analyze the scene, detect im- portant objects, and infer driving intentions, but differs in outputting predicted future speed and curvature values that are then math",contradiction_candidate,bm25_top1,AD-007,AD-007_p6_c3,1,6,True
SBV2-ALL92-G021-C01,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable research solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",supported,bm25_top1,AD-007,AD-007_p6_c2,1,6,False
SBV2-ALL92-G021-C02,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable general solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",mild_scope_overclaim,bm25_top1,AD-007,AD-007_p6_c2,1,6,False
SBV2-ALL92-G021-C03,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a reliable benchmark-leading solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",strong_action_overclaim,bm25_top1,AD-007,AD-007_p6_c2,1,6,False
SBV2-ALL92-G021-C04,The experiments highlight strengths of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a lower-reliability research solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",contradiction_candidate,bm25_top1,AD-007,AD-007_p6_c2,1,6,False
SBV2-ALL92-G025-C01,"ScenePilot-Bench evaluation covers representative commercial, open-source, and vehicle-specialized VLMs as baseline models for the reported benchmark experiments section.","[RANK=1][PDF=AD-009][PAGE=5] 7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or cross- traffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench. ScenePilot-4K is partitioned into training, validation, and test splits with balanced coverage over weather conditions, road types, lane configurations, intersection attributes, risk",supported,bm25_top1,AD-009,AD-009_p5_c2,1,5,False
SBV2-ALL92-G025-C02,"ScenePilot-Bench evaluation covers representative commercial, open-source, vehicle-specialized, and proprietary VLMs as baseline models for the reported benchmark experiments section.","[RANK=1][PDF=AD-009][PAGE=5] 7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or cross- traffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench. ScenePilot-4K is partitioned into training, validation, and test splits with balanced coverage over weather conditions, road types, lane configurations, intersection attributes, risk",mild_scope_overclaim,bm25_top1,AD-009,AD-009_p5_c2,1,5,False
SBV2-ALL92-G025-C03,"ScenePilot-Bench evaluation covers representative commercial, open-source, vehicle-specialized, sensor-fusion, and text-centric VLMs as baseline models for the reported benchmark experiments section.","[RANK=1][PDF=AD-009][PAGE=5] 7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or cross- traffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench. ScenePilot-4K is partitioned into training, validation, and test splits with balanced coverage over weather conditions, road types, lane configurations, intersection attributes, risk",strong_action_overclaim,bm25_top1,AD-009,AD-009_p5_c2,1,5,False
SBV2-ALL92-G025-C04,"ScenePilot-Bench evaluation covers handcrafted perception baselines, rule-based planners, and classical detectors as baseline models for the reported benchmark experiments section.","[RANK=1][PDF=AD-009][PAGE=6] and 1,210 cities, and provides unified annotations for scene description, risk assessment, key participant annotation, ego trajectory, and camera parameters. These properties make it a geographically diverse and annotation-rich resource for autonomous driving. Built upon ScenePilot-4K, ScenePilot-Bench provides a standard- ized open-loop benchmark that evaluates vision-language models from four complementary perspectives: scene understanding, spa- tial perception, motion planning, and GPT-based ",contradiction_candidate,bm25_top1,AD-009,AD-009_p6_c2,1,6,False
SBV2-ALL92-G027-C01,"ScenePilot-Bench remains open-loop, with downstream control effects in a closed-loop vehicle system absent from direct measurement by the benchmark.","[RANK=1][PDF=AD-009][PAGE=6] models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",supported,bm25_top1,AD-009,AD-009_p6_c3,1,6,True
SBV2-ALL92-G027-C02,"ScenePilot-Bench remains open-loop, with downstream control effects and intervention timing in a closed-loop vehicle system absent from direct measurement by the benchmark.","[RANK=1][PDF=AD-009][PAGE=6] models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",mild_scope_overclaim,bm25_top1,AD-009,AD-009_p6_c3,1,6,True
SBV2-ALL92-G027-C03,"ScenePilot-Bench remains open-loop, with downstream control effects, intervention timing, and recovery behavior in a closed-loop vehicle system absent from direct measurement by the benchmark.","[RANK=1][PDF=AD-009][PAGE=6] models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",strong_action_overclaim,bm25_top1,AD-009,AD-009_p6_c3,1,6,True
SBV2-ALL92-G027-C04,"ScenePilot-Bench runs closed-loop, with downstream control effects in a closed-loop vehicle system included in direct measurement by the benchmark.","[RANK=1][PDF=AD-009][PAGE=3] approx. 1M 1 - v x v v v Lyft Level-5 [12] approx. 1,000h approx. 62.5M 1 1 v x v v v Talk2Car [8] 4.7h 9.2K 2 2 x x v v v OpenDV-2K [27] 2,059h 65.1M 240 S244 v x x x x ScenePilot-4K (ours) 3,847h 27.7M* 63°"" 1210** v v v v v “Frame sampling rate is2 Hz. “* Obtained based on video filenames. closed-loop. Open-loop benchmarks assess perception and reason- ing quality without directly controlling the vehicle, as represented by DriveLM [19], DriveBench [26], and object- or reasoning-centric benchm",contradiction_candidate,bm25_top1,AD-009,AD-009_p3_c1,1,3,False
SBV2-ALL92-G028-C01,The DSBench pipeline implements an iterative quality-control process to filter automated-generation noise and correct annotation biases during large-scale benchmark construction.,"[RANK=1][PDF=AD-010][PAGE=5] Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",supported,bm25_top1,AD-010,AD-010_p5_c0,1,5,True
SBV2-ALL92-G028-C02,"The DSBench pipeline implements an iterative quality-control process to filter automated-generation noise, correct annotation biases, and standardize annotator feedback during construction.","[RANK=1][PDF=AD-010][PAGE=5] Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",mild_scope_overclaim,bm25_top1,AD-010,AD-010_p5_c0,1,5,True
SBV2-ALL92-G028-C03,"The DSBench pipeline implements an iterative quality-control process to filter automated-generation noise, correct annotation biases, and verify each item with expert review.","[RANK=1][PDF=AD-010][PAGE=5] Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",strong_action_overclaim,bm25_top1,AD-010,AD-010_p5_c0,1,5,True
