candidate_id,true_label,source_pair_id,oracle_found_in_pdf,top1_oracle_hit,top3_oracle_hit,top5_oracle_hit,top1_same_paper,retrieval_error_type,retrieval_reason,r4_error_type,r4_reason,strong_action_false_negative,strong_action_false_positive,contradiction_confusion,supported_mild_confusion
SBV2-ALL92-G198-C03,strong_action_overclaim,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G198-C04,contradiction_candidate,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G205-C01,supported,MARL-011,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G205-C02,mild_scope_overclaim,MARL-011,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G205-C03,strong_action_overclaim,MARL-011,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G205-C04,contradiction_candidate,MARL-011,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G213-C01,supported,MARL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G213-C02,mild_scope_overclaim,MARL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G213-C03,strong_action_overclaim,MARL-013,True,False,False,False,True,oracle_chunk_not_retrieved,Same paper but oracle chunk not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G213-C04,contradiction_candidate,MARL-013,True,False,False,False,True,oracle_chunk_not_retrieved,Same paper but oracle chunk not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G214-C01,supported,POL-001,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G214-C02,mild_scope_overclaim,POL-001,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G214-C03,strong_action_overclaim,POL-001,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G214-C04,contradiction_candidate,POL-001,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G215-C01,supported,POL-001,True,False,True,True,False,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G215-C02,mild_scope_overclaim,POL-001,True,False,True,True,False,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G215-C03,strong_action_overclaim,POL-001,True,False,True,True,False,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G215-C04,contradiction_candidate,POL-001,True,False,False,False,False,retrieved_wrong_paper,Top-1 from different paper; oracle not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G224-C01,supported,POL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G224-C02,mild_scope_overclaim,POL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G224-C03,strong_action_overclaim,POL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G224-C04,contradiction_candidate,POL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G226-C01,supported,POL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G226-C02,mild_scope_overclaim,POL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G226-C03,strong_action_overclaim,POL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G226-C04,contradiction_candidate,POL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G232-C01,supported,POL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G232-C02,mild_scope_overclaim,POL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G232-C03,strong_action_overclaim,POL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G232-C04,contradiction_candidate,POL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G233-C01,supported,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G233-C02,mild_scope_overclaim,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G233-C03,strong_action_overclaim,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G233-C04,contradiction_candidate,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G234-C01,supported,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G234-C02,mild_scope_overclaim,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G234-C03,strong_action_overclaim,POL-007,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G234-C04,contradiction_candidate,POL-007,True,False,False,True,False,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G248-C01,supported,POL-012,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G248-C02,mild_scope_overclaim,POL-012,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G248-C03,strong_action_overclaim,POL-012,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G248-C04,contradiction_candidate,POL-012,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G251-C01,supported,POL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G251-C02,mild_scope_overclaim,POL-013,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G251-C03,strong_action_overclaim,POL-013,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G251-C04,contradiction_candidate,POL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G252-C01,supported,POL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G252-C02,mild_scope_overclaim,POL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G252-C03,strong_action_overclaim,POL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G252-C04,contradiction_candidate,POL-013,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G253-C01,supported,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G253-C02,mild_scope_overclaim,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G253-C03,strong_action_overclaim,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G253-C04,contradiction_candidate,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G254-C01,supported,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G254-C02,mild_scope_overclaim,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G254-C03,strong_action_overclaim,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G254-C04,contradiction_candidate,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G255-C01,supported,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G255-C02,mild_scope_overclaim,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G255-C03,strong_action_overclaim,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G255-C04,contradiction_candidate,POL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G256-C01,supported,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G256-C02,mild_scope_overclaim,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G256-C03,strong_action_overclaim,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G256-C04,contradiction_candidate,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G257-C01,supported,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G257-C02,mild_scope_overclaim,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G257-C03,strong_action_overclaim,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G257-C04,contradiction_candidate,POL-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G259-C01,supported,POL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G259-C02,mild_scope_overclaim,POL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G259-C03,strong_action_overclaim,POL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G259-C04,contradiction_candidate,POL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G261-C01,supported,POL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G261-C02,mild_scope_overclaim,POL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G261-C03,strong_action_overclaim,POL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G261-C04,contradiction_candidate,POL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G264-C01,supported,POL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G264-C02,mild_scope_overclaim,POL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G264-C03,strong_action_overclaim,POL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G264-C04,contradiction_candidate,POL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G266-C01,supported,POL-018,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G266-C02,mild_scope_overclaim,POL-018,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G266-C03,strong_action_overclaim,POL-018,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G266-C04,contradiction_candidate,POL-018,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G271-C01,supported,POL-020,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G271-C02,mild_scope_overclaim,POL-020,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
