candidate_id,target_candidate_group_id,selector,selected_evidence,selected_source_unit_id,selected_chunk_id,selected_rank,selected_page_number,selector_score,n_words,source_type,selection_reason,selected_evidence_sha256
SBV2-ALL92-G020-C02,SBV2-ALL92-G020,raw_top1_chunk,"metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning",,AD-007_p6_c4,1,6,83.5577,64,raw_chunk,raw chunk text from rank=1 retrieval,e5726491e351350d0f53f49d45127b5d3c539f49028c46e79c5e0152008b7d42
SBV2-ALL92-G020-C03,SBV2-ALL92-G020,raw_top1_chunk,Model Clean Dark Brightness Snow Fog Rain Motion avgL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 Uniad 0.66 0.84 127.27 0.82 124.24 1.05 159.09 0.81 122.73 0.91 137.88 1.18 178.79 VAD-Base 0.72 0.77 106.94 0.74 102.78 1.11 154.17 0.75 104.17 0.81 112.50 0.96 133.33 DriveVLM 0.69 0.85 123.03 0.81 117.17 0.86 124.15 0.81 116.32 0.77 111.45 0.77 111.70 OpenEMMA 0.95 1.09 115.24 1.08 113.99 1.10 116.11 1.08 114.45 1.09 115.21 1.09 114.77 RoboDriveVLM∗ 0.43 0.65 152.86 0.56 13,,AD-007_p7_c0,1,7,70.1688,83,raw_chunk,raw chunk text from rank=1 retrieval,4136cb4de1d509f2e668fdb146a79b9627880c21e9055491b9a86b4cc1e7d0a6
SBV2-ALL92-G020-C04,SBV2-ALL92-G020,raw_top1_chunk,"reasoning method through multi-turn dialogues to first generate scene descriptions and identify critical objects before ultimately predicting the trajectory. In contrast, OpenEMMA takes a 5-second history of vehicle speed and curvature along with a single current front-view image as input, using a similar chain-of-thought process to analyze the scene, detect im- portant objects, and infer driving intentions, but differs in outputting predicted future speed and curvature values that are then math",,AD-007_p6_c3,1,6,68.7882,71,raw_chunk,raw chunk text from rank=1 retrieval,6fe6dc4d669bab2e64154899d457667f66958b484f76f48f3d9fb5d9cf82b24e
SBV2-ALL92-G021-C01,SBV2-ALL92-G021,raw_top1_chunk,"column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",,AD-007_p6_c2,1,6,37.9262,64,raw_chunk,raw chunk text from rank=1 retrieval,bac71467e95d6e42f91e64670a7078edd2b9ea3fd2a6f419a7d76d4b71684f0e
SBV2-ALL92-G021-C02,SBV2-ALL92-G021,raw_top1_chunk,"column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",,AD-007_p6_c2,1,6,35.9371,64,raw_chunk,raw chunk text from rank=1 retrieval,bac71467e95d6e42f91e64670a7078edd2b9ea3fd2a6f419a7d76d4b71684f0e
SBV2-ALL92-G021-C03,SBV2-ALL92-G021,raw_top1_chunk,"column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",,AD-007_p6_c2,1,6,35.9371,64,raw_chunk,raw chunk text from rank=1 retrieval,bac71467e95d6e42f91e64670a7078edd2b9ea3fd2a6f419a7d76d4b71684f0e
SBV2-ALL92-G021-C04,SBV2-ALL92-G021,raw_top1_chunk,"column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM-",,AD-007_p6_c2,1,6,37.9262,64,raw_chunk,raw chunk text from rank=1 retrieval,bac71467e95d6e42f91e64670a7078edd2b9ea3fd2a6f419a7d76d4b71684f0e
SBV2-ALL92-G025-C01,SBV2-ALL92-G025,raw_top1_chunk,"7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or cross- traffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench. ScenePilot-4K is partitioned into training, validation, and test splits with balanced coverage over weather conditions, road types, lane configurations, intersection attributes, risk",,AD-009_p5_c2,1,5,50.6903,63,raw_chunk,raw chunk text from rank=1 retrieval,fccd0e6a15ef3e614530ff8edc5a9d81b10b64f38361530d3dd9266105ed3c6a
SBV2-ALL92-G025-C02,SBV2-ALL92-G025,raw_top1_chunk,"7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or cross- traffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench. ScenePilot-4K is partitioned into training, validation, and test splits with balanced coverage over weather conditions, road types, lane configurations, intersection attributes, risk",,AD-009_p5_c2,1,5,50.6903,63,raw_chunk,raw chunk text from rank=1 retrieval,fccd0e6a15ef3e614530ff8edc5a9d81b10b64f38361530d3dd9266105ed3c6a
SBV2-ALL92-G025-C03,SBV2-ALL92-G025,raw_top1_chunk,"7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or cross- traffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench. ScenePilot-4K is partitioned into training, validation, and test splits with balanced coverage over weather conditions, road types, lane configurations, intersection attributes, risk",,AD-009_p5_c2,1,5,54.5285,63,raw_chunk,raw chunk text from rank=1 retrieval,fccd0e6a15ef3e614530ff8edc5a9d81b10b64f38361530d3dd9266105ed3c6a
SBV2-ALL92-G025-C04,SBV2-ALL92-G025,raw_top1_chunk,"and 1,210 cities, and provides unified annotations for scene description, risk assessment, key participant annotation, ego trajectory, and camera parameters. These properties make it a geographically diverse and annotation-rich resource for autonomous driving. Built upon ScenePilot-4K, ScenePilot-Bench provides a standard- ized open-loop benchmark that evaluates vision-language models from four complementary perspectives: scene understanding, spa- tial perception, motion planning, and GPT-based ",,AD-009_p6_c2,1,6,28.3982,60,raw_chunk,raw chunk text from rank=1 retrieval,2f1092730e2431d8b78d9587b95aa14a7b2635fdca072cd94511b1e1051f966b
SBV2-ALL92-G027-C01,SBV2-ALL92-G027,raw_top1_chunk,"models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",,AD-009_p6_c3,1,6,39.1241,65,raw_chunk,raw chunk text from rank=1 retrieval,e3b37b60893fde75d6e5f2b90c7a96c6aef6deb8393069dcf76ccd96c81daad5
SBV2-ALL92-G027-C02,SBV2-ALL92-G027,raw_top1_chunk,"models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",,AD-009_p6_c3,1,6,39.2668,65,raw_chunk,raw chunk text from rank=1 retrieval,e3b37b60893fde75d6e5f2b90c7a96c6aef6deb8393069dcf76ccd96c81daad5
SBV2-ALL92-G027-C03,SBV2-ALL92-G027,raw_top1_chunk,"models reveal a consistent pat- tern: current models remain relatively strong in high-level scene semantics, but still show clear limitations in geometry-aware per- ception, planning-oriented reasoning, and robustness under geo- graphic shift. These findings indicate that driving-oriented vision- language evaluation requires more than generic captioning or VOA. Despite these strengths, the current release still has several limi- tations. First, ScenePilot-Bench remains an open-loop benchmark, an",,AD-009_p6_c3,1,6,39.2668,65,raw_chunk,raw chunk text from rank=1 retrieval,e3b37b60893fde75d6e5f2b90c7a96c6aef6deb8393069dcf76ccd96c81daad5
SBV2-ALL92-G027-C04,SBV2-ALL92-G027,raw_top1_chunk,"approx. 1M 1 - v x v v v Lyft Level-5 [12] approx. 1,000h approx. 62.5M 1 1 v x v v v Talk2Car [8] 4.7h 9.2K 2 2 x x v v v OpenDV-2K [27] 2,059h 65.1M 240 S244 v x x x x ScenePilot-4K (ours) 3,847h 27.7M* 63°"" 1210** v v v v v “Frame sampling rate is2 Hz. “* Obtained based on video filenames. closed-loop. Open-loop benchmarks assess perception and reason- ing quality without directly controlling the vehicle, as represented by DriveLM [19], DriveBench [26], and object- or reasoning-centric benchm",,AD-009_p3_c1,1,3,32.593,93,raw_chunk,raw chunk text from rank=1 retrieval,584a490b2351444c58456c904a8b1cbaf7251a92b81e3a92ef44f2f94849d915
SBV2-ALL92-G028-C01,SBV2-ALL92-G028,raw_top1_chunk,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",,AD-010_p5_c0,1,5,54.9785,72,raw_chunk,raw chunk text from rank=1 retrieval,a593fda7d4f74de1baecefd39240c360574b5d360f9b700cecdcdbbc10178948
SBV2-ALL92-G028-C02,SBV2-ALL92-G028,raw_top1_chunk,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",,AD-010_p5_c0,1,5,49.3581,72,raw_chunk,raw chunk text from rank=1 retrieval,a593fda7d4f74de1baecefd39240c360574b5d360f9b700cecdcdbbc10178948
SBV2-ALL92-G028-C03,SBV2-ALL92-G028,raw_top1_chunk,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",,AD-010_p5_c0,1,5,55.4729,72,raw_chunk,raw chunk text from rank=1 retrieval,a593fda7d4f74de1baecefd39240c360574b5d360f9b700cecdcdbbc10178948
SBV2-ALL92-G028-C04,SBV2-ALL92-G028,raw_top1_chunk,"Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases. Sampling and human review: We sample 10% of the qustio",,AD-010_p5_c0,1,5,29.6523,72,raw_chunk,raw chunk text from rank=1 retrieval,a593fda7d4f74de1baecefd39240c360574b5d360f9b700cecdcdbbc10178948
SBV2-ALL92-G030-C01,SBV2-ALL92-G030,raw_top1_chunk,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",,AD-010_p2_c1,1,2,39.7562,71,raw_chunk,raw chunk text from rank=1 retrieval,1b523f61d681bde53fbe0fbf4c638092ac8dabffc4655f5fc8f703e14e9be560
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,raw_top1_chunk,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",,AD-010_p2_c1,1,2,36.6646,71,raw_chunk,raw chunk text from rank=1 retrieval,1b523f61d681bde53fbe0fbf4c638092ac8dabffc4655f5fc8f703e14e9be560
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,raw_top1_chunk,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",,AD-010_p2_c1,1,2,32.7223,71,raw_chunk,raw chunk text from rank=1 retrieval,1b523f61d681bde53fbe0fbf4c638092ac8dabffc4655f5fc8f703e14e9be560
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,raw_top1_chunk,"ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, 36, 46, 50] and benchmarks [7, 28, 35, 37, 49] have emerged to evaluate performance on core tasks like percep- tion, prediction, and planning. These provide standardized platforms for model comparison",,AD-010_p2_c1,1,2,29.8749,71,raw_chunk,raw chunk text from rank=1 retrieval,1b523f61d681bde53fbe0fbf4c638092ac8dabffc4655f5fc8f703e14e9be560
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,raw_top1_chunk,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We test DriveVLM and DriveVLM-Dual on our proposed SUP-AD dataset and nuScenes dataset [44]. SUP-AD Dataset. The SUP-AD dataset is a dataset built by our proposed data mining and anno- tation pipeline. It i",,AD-011_p7_c2,1,7,55.2113,75,raw_chunk,raw chunk text from rank=1 retrieval,d5ba2af21c6b2da5cf1b4ac268f2a394575bdbce23bfaf57ce80f2856cc690b9
