candidate_id,oracle_match_found,matched_chunk_id,match_score,match_method,matched_page,oracle_evidence_text,matched_chunk_text
SBV2-ALL92-G028-C04,True,AD-010_p5_c0,1.0,exact_substring,5,"Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases.","Figure 3. Overview of the Detailed Categories in DSBench. Our benchmark is organized into 10 major categories and 28 more granular subcategories, encompassing a comprehensive spectrum of potential safety issues encountered in driving scenarios. 3.4. Quality Control To ensure reliability and consiste"
SBV2-ALL92-G030-C01,True,AD-010_p2_c1,1.0,exact_substring,2,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.","ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, "
SBV2-ALL92-G030-C02,True,AD-010_p2_c1,1.0,exact_substring,2,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.","ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, "
SBV2-ALL92-G030-C03,True,AD-010_p2_c1,1.0,exact_substring,2,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.","ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, "
SBV2-ALL92-G030-C04,True,AD-010_p2_c1,1.0,exact_substring,2,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.","ing visual perception with language understanding and rea- soning, providing interpretable, instruction-following, and context-aware decision support in the autonomous driving pipeline. To assess the capabilities of VLMs in autonomous driving, a growing number of public datasets [11–14, 14– 17, 33, "
SBV2-ALL92-G031-C01,True,AD-011_p7_c2,1.0,exact_substring,7,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We tes"
SBV2-ALL92-G031-C02,True,AD-011_p7_c2,1.0,exact_substring,7,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We tes"
SBV2-ALL92-G031-C03,True,AD-011_p7_c2,1.0,exact_substring,7,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We tes"
SBV2-ALL92-G031-C04,True,AD-011_p7_c2,1.0,exact_substring,7,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,"of action and decision candidates while annotating driving plans. Each annotation is meticulously verified by 3 annotators for accuracy and consistency, ensuring a reliable dataset for model training. Figure 2 illustrates a sample scenario with detailed annotations. 5 Experiments 5.1 Settings We tes"
SBV2-ALL92-G032-C01,True,AD-011_p2_c1,1.0,exact_substring,2,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities.","capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particular"
SBV2-ALL92-G032-C02,True,AD-011_p2_c1,1.0,exact_substring,2,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities.","capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particular"
SBV2-ALL92-G032-C03,True,AD-011_p2_c1,1.0,exact_substring,2,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities.","capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particular"
SBV2-ALL92-G032-C04,True,AD-011_p2_c1,1.0,exact_substring,2,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities.","capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task. Extensive experiments on both the nuScenes dataset and our own dataset demonstrate the superior performance of DriveVLM, particular"
SBV2-ALL92-G033-C01,True,AD-011_p1_c0,1.0,exact_substring,1,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.","DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban en"
SBV2-ALL92-G033-C02,True,AD-011_p1_c0,1.0,exact_substring,1,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.","DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban en"
SBV2-ALL92-G033-C03,True,AD-011_p1_c0,1.0,exact_substring,1,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.","DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban en"
SBV2-ALL92-G033-C04,True,AD-011_p1_c0,1.0,exact_substring,1,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.","DRIVEVLM: The Convergence of Autonomous Driving and Large Vision-Language Models Xiaoyu Tian1∗ Junru Gu1∗ Bailin Li2∗ Yicheng Liu1∗ Yang Wang2 Zhiyong Zhao2 Kun Zhan2 Peng Jia2 Xianpeng Lang2 Hang Zhao1† 1IIIS, Tsinghua University 2Li Auto Abstract: A primary hurdle of autonomous driving in urban en"
SBV2-ALL92-G034-C01,True,AD-012_p1_c1,1.0,exact_substring,1,"We implement state-of-the-art E2E-AD models and evaluate them in Bench2Drive, providing insights regarding current status and future directions.","high variance due to the unsmoothed metric function and large randomness in the long route. Besides, these methods usually collect their own data for training, which makes algorithm-level fair comparison infeasible. To fulfill the paramount need of comprehensive, realistic, and fair testing envi- ro"
SBV2-ALL92-G034-C02,True,AD-012_p1_c1,1.0,exact_substring,1,"We implement state-of-the-art E2E-AD models and evaluate them in Bench2Drive, providing insights regarding current status and future directions.","high variance due to the unsmoothed metric function and large randomness in the long route. Besides, these methods usually collect their own data for training, which makes algorithm-level fair comparison infeasible. To fulfill the paramount need of comprehensive, realistic, and fair testing envi- ro"
SBV2-ALL92-G034-C03,True,AD-012_p1_c1,1.0,exact_substring,1,"We implement state-of-the-art E2E-AD models and evaluate them in Bench2Drive, providing insights regarding current status and future directions.","high variance due to the unsmoothed metric function and large randomness in the long route. Besides, these methods usually collect their own data for training, which makes algorithm-level fair comparison infeasible. To fulfill the paramount need of comprehensive, realistic, and fair testing envi- ro"
SBV2-ALL92-G034-C04,True,AD-012_p1_c1,1.0,exact_substring,1,"We implement state-of-the-art E2E-AD models and evaluate them in Bench2Drive, providing insights regarding current status and future directions.","high variance due to the unsmoothed metric function and large randomness in the long route. Besides, these methods usually collect their own data for training, which makes algorithm-level fair comparison infeasible. To fulfill the paramount need of comprehensive, realistic, and fair testing envi- ro"
SBV2-ALL92-G035-C01,True,AD-012_p6_c0,1.0,exact_substring,6,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.","Table 2: Skill Set & Scenarios Skill Scenario Merging CrossingBicycleFlow, EnterActorFlow, HighwayExit, InterurbanActor- Flow, HighwayCutIn, InterurbanAdvancedActorFlow, MergerIntoSlowTraf- ficV2, MergeIntoSlowTraffic, NonSignalizedJunctionLeftTurn, NonSignalized- JunctionRightTurn, NonSignalizedJun"
SBV2-ALL92-G035-C02,True,AD-012_p6_c0,1.0,exact_substring,6,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.","Table 2: Skill Set & Scenarios Skill Scenario Merging CrossingBicycleFlow, EnterActorFlow, HighwayExit, InterurbanActor- Flow, HighwayCutIn, InterurbanAdvancedActorFlow, MergerIntoSlowTraf- ficV2, MergeIntoSlowTraffic, NonSignalizedJunctionLeftTurn, NonSignalized- JunctionRightTurn, NonSignalizedJun"
SBV2-ALL92-G035-C03,True,AD-012_p6_c0,1.0,exact_substring,6,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.","Table 2: Skill Set & Scenarios Skill Scenario Merging CrossingBicycleFlow, EnterActorFlow, HighwayExit, InterurbanActor- Flow, HighwayCutIn, InterurbanAdvancedActorFlow, MergerIntoSlowTraf- ficV2, MergeIntoSlowTraffic, NonSignalizedJunctionLeftTurn, NonSignalized- JunctionRightTurn, NonSignalizedJun"
