candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,claim_text,claim_only_pred,evidence_only_pred,claim_evidence_pred,claim_only_correct,evidence_only_correct,claim_evidence_correct,leakage_category
SBV2-ALL92-G033-C02,SBV2-ALL92-G033,AD-011,autonomous_driving,limitation,mild_scope_overclaim,"DriveVLM-Dual is proposed because VLMs have limitations in spatial reasoning, latency control, and heavy computational requirements within the autonomous pipeline.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G033-C03,SBV2-ALL92-G033,AD-011,autonomous_driving,limitation,strong_action_overclaim,DriveVLM-Dual is proposed because VLMs have limitations in spatial reasoning and heavy computational requirements that the hybrid design removes.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G033-C04,SBV2-ALL92-G033,AD-011,autonomous_driving,limitation,contradiction_candidate,DriveVLM-Dual is proposed because VLMs have strong spatial reasoning and light computational requirements within the autonomous pipeline in experiments.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G034-C01,SBV2-ALL92-G034,AD-012,autonomous_driving,experiment_setup,supported,Bench2Drive implements state-of-the-art E2E-AD models and evaluates them to provide insights on current status and future research directions.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G034-C02,SBV2-ALL92-G034,AD-012,autonomous_driving,experiment_setup,mild_scope_overclaim,"Bench2Drive implements state-of-the-art E2E-AD models and evaluates them to provide insights on current status, failures, and future directions.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G034-C03,SBV2-ALL92-G034,AD-012,autonomous_driving,experiment_setup,strong_action_overclaim,Bench2Drive implements state-of-the-art E2E-AD models and evaluates them to provide definitive conclusions on current status and future directions.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G034-C04,SBV2-ALL92-G034,AD-012,autonomous_driving,experiment_setup,contradiction_candidate,Bench2Drive implements rule-based baselines and avoids evaluating state-of-the-art E2E-AD models for current status and future research directions analysis.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G035-C01,SBV2-ALL92-G035,AD-012,autonomous_driving,metric_result,supported,"The example describes three test runs with 90% route completion and red-light counts of 0, 1, and 2.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G035-C02,SBV2-ALL92-G035,AD-012,autonomous_driving,metric_result,mild_scope_overclaim,"The example describes three test runs with 90% route completion and red-light counts of 0, 1, and 3.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,AD-012,autonomous_driving,metric_result,strong_action_overclaim,"The example describes three test runs with 90% route completion and red-light counts of 0, 3, and 6.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,AD-012,autonomous_driving,metric_result,contradiction_candidate,"The example describes three test runs with 70% route completion and red-light counts of 2, 1, and 0.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,AD-012,autonomous_driving,limitation,supported,Bench2Drive describes missing official training data as a reason that method comparisons operate at system level rather than algorithm level.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,AD-012,autonomous_driving,limitation,mild_scope_overclaim,"Bench2Drive describes missing official training data as a reason that method comparisons operate at system level, algorithm level, and route level.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,AD-012,autonomous_driving,limitation,strong_action_overclaim,Bench2Drive describes missing official training data as a problem that its official dataset resolves for system-level and algorithm-level comparisons.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G036-C04,SBV2-ALL92-G036,AD-012,autonomous_driving,limitation,contradiction_candidate,"Bench2Drive describes official training data as already available, making method comparisons operate at algorithm level rather than system level.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G037-C01,SBV2-ALL92-G037,AD-014,autonomous_driving,experiment_setup,supported,The NAVSIM experiments evaluate on the navmini split because closed-loop simulation has heavy computational requirements for repeated evaluation in this study.,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G037-C02,SBV2-ALL92-G037,AD-014,autonomous_driving,experiment_setup,mild_scope_overclaim,The NAVSIM experiments evaluate on the navmini split because closed-loop simulation has heavy computational requirements for repeated evaluation and ablation analysis.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G037-C03,SBV2-ALL92-G037,AD-014,autonomous_driving,experiment_setup,strong_action_overclaim,The NAVSIM experiments evaluate on the navmini split because closed-loop simulation has heavy computational requirements and navmini contains the main benchmark suite.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G037-C04,SBV2-ALL92-G037,AD-014,autonomous_driving,experiment_setup,contradiction_candidate,The NAVSIM experiments evaluate on the navtest split because closed-loop simulation has light computational requirements for repeated evaluation in this study.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G038-C01,SBV2-ALL92-G038,AD-014,autonomous_driving,metric_result,supported,NAVSIM reports challenging evaluation scenarios where the constant-velocity agent scores 22% and the human expert scores 95% in testing.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G038-C02,SBV2-ALL92-G038,AD-014,autonomous_driving,metric_result,mild_scope_overclaim,NAVSIM reports challenging evaluation scenarios where the constant-velocity agent scores 25% and the human expert scores 95% in testing.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G038-C03,SBV2-ALL92-G038,AD-014,autonomous_driving,metric_result,strong_action_overclaim,NAVSIM reports challenging evaluation scenarios where the constant-velocity agent scores 12% and the human expert scores 98% in testing.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G038-C04,SBV2-ALL92-G038,AD-014,autonomous_driving,metric_result,contradiction_candidate,NAVSIM reports challenging evaluation scenarios where the constant-velocity agent scores 95% and the human expert scores 22% in testing.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,True,True,B_evidence_gain
SBV2-ALL92-G039-C01,SBV2-ALL92-G039,AD-014,autonomous_driving,limitation,supported,NAVSIM states that simulating realistic traffic behavior or sensor data remains challenging for evaluation environments in autonomous system assessment.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G039-C02,SBV2-ALL92-G039,AD-014,autonomous_driving,limitation,mild_scope_overclaim,"NAVSIM states that simulating realistic traffic behavior, sensor data, and map annotations remains challenging for evaluation environments in autonomous system assessment.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G039-C03,SBV2-ALL92-G039,AD-014,autonomous_driving,limitation,strong_action_overclaim,"NAVSIM states that simulating realistic traffic behavior and sensor data remains challenging, and the benchmark resolves these realism issues for assessment.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G039-C04,SBV2-ALL92-G039,AD-014,autonomous_driving,limitation,contradiction_candidate,NAVSIM states that simulating realistic traffic behavior or sensor data is straightforward for evaluation environments in autonomous system assessment.,contradiction_candidate,contradiction_candidate,mild_scope_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G040-C01,SBV2-ALL92-G040,AD-015,autonomous_driving,experiment_setup,supported,DriveE2E implements five classical E2EAD models as baseline methods for the experiments and comparative evaluation reported in the benchmark study.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G040-C02,SBV2-ALL92-G040,AD-015,autonomous_driving,experiment_setup,mild_scope_overclaim,DriveE2E implements seven classical E2EAD models as baseline methods for the experiments and comparative evaluation reported in the benchmark study.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G040-C03,SBV2-ALL92-G040,AD-015,autonomous_driving,experiment_setup,strong_action_overclaim,DriveE2E implements twelve classical E2EAD models as baseline methods for the experiments and comparative evaluation reported in the benchmark study.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G040-C04,SBV2-ALL92-G040,AD-015,autonomous_driving,experiment_setup,contradiction_candidate,DriveE2E implements no classical E2EAD models as baseline methods for the experiments and comparative evaluation reported in the benchmark study.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G042-C01,SBV2-ALL92-G042,AD-015,autonomous_driving,limitation,supported,DriveE2E introduces a closed-loop evaluation framework that integrates recorded traffic cases into CARLA through infrastructure cooperation for end-to-end autonomy evaluation.,contradiction_candidate,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G042-C02,SBV2-ALL92-G042,AD-015,autonomous_driving,limitation,mild_scope_overclaim,DriveE2E introduces a closed-loop evaluation framework that integrates recorded traffic cases into CARLA through infrastructure cooperation and detailed sensor replication.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G042-C03,SBV2-ALL92-G042,AD-015,autonomous_driving,limitation,strong_action_overclaim,DriveE2E introduces a closed-loop evaluation framework that integrates recorded traffic cases into CARLA through infrastructure cooperation and calibrated city-scale twins.,contradiction_candidate,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G042-C04,SBV2-ALL92-G042,AD-015,autonomous_driving,limitation,contradiction_candidate,DriveE2E introduces a closed-loop evaluation framework that avoids recorded traffic cases in CARLA and relies on manually configured scenes.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G043-C01,SBV2-ALL92-G043,AD-016,autonomous_driving,experiment_setup,supported,HABIT evaluates three recent end-to-end autonomy agents on semantically grounded pedestrian behaviors in the prediction and planning study reported by the authors.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G043-C02,SBV2-ALL92-G043,AD-016,autonomous_driving,experiment_setup,mild_scope_overclaim,HABIT evaluates four recent end-to-end autonomy agents on semantically grounded pedestrian behaviors in the prediction and planning study reported by the authors.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G043-C03,SBV2-ALL92-G043,AD-016,autonomous_driving,experiment_setup,strong_action_overclaim,HABIT evaluates seven recent end-to-end autonomy agents on semantically grounded pedestrian behaviors in the prediction and planning study reported by the authors.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G043-C04,SBV2-ALL92-G043,AD-016,autonomous_driving,experiment_setup,contradiction_candidate,HABIT evaluates no recent end-to-end autonomy agents on semantically grounded pedestrian behaviors in the prediction and planning study reported by the authors.,supported,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G044-C01,SBV2-ALL92-G044,AD-016,autonomous_driving,metric_result,supported,The HABIT study analyzes how semantically grounded pedestrian behavior affects planning robustness and prediction accuracy for autonomous agents in its benchmark evaluation.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
